Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;06/2023;30.565.392;263.102.960;677.113.187;764.944.525;-51.665.783;713.278.742;7.752.731;277.216;88.928;-179.602;7.939.272;360.824.538;215.933.213;56.808.791;2.325.566.095;88.928;2.325.477.167
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;06/2023;22.540.901;432.283.974;441.254.404;821.035.364;-48.299.811;772.735.554;93.692;597.629;165.784;-4.012;853.093;247.071.281;119.214.471;43.971.640;2.079.925.318;165.784;2.079.759.534
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;06/2023;10.356.219;177.488.956;250.737.110;1.048.390.714;-49.535.737;998.854.976;0;0;0;0;0;105.866.052;163.114.779;15.487.637;1.721.905.731;0;1.721.905.731
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;06/2023;19.494.168;176.738.064;404.302.824;520.016.712;-53.835.505;466.181.207;25.970;5.981.022;2.387.464;-41.762;8.352.693;272.908.005;139.923.335;66.499.361;1.554.399.657;2.387.464;1.552.012.193
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;06/2023;12.044.196;79.468.894;265.465.143;415.433.032;-32.618.570;382.814.462;1.523;5.456.723;2.470.892;-15.237;7.913.900;222.190.245;136.651.301;26.657.792;1.133.205.932;2.470.892;1.130.735.041
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;06/2023;13.977;48.436.189;170.044.507;299.997.336;-11.761.022;288.236.315;0;0;0;0;0;21.575.378;176.501.927;2.006.348;706.814.641;0;706.814.641
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;06/2023;3.733.878;60.404.903;177.062.465;83.776.205;-4.018.675;79.757.530;0;0;0;0;0;95.202.508;24.122.145;17.465.780;457.749.209;0;457.749.209
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;06/2023;1.554.233;24.893.857;74.268.295;90.957.776;-4.717.636;86.240.140;165;2.150.885;591.797;-6.077;2.736.769;17.645.241;25.900.058;8.040.254;241.278.847;591.797;240.687.050
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;06/2023;4.716.567;21.991.408;71.916.221;12.492.238;-108.270;12.383.968;-40;6.829;90;-482;6.398;53.769.425;20.507.007;518.923;185.809.916;90;185.809.826
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2023;1.005.542;16.288.050;101.302.045;17.893.641;-56.041;17.837.599;0;0;0;0;0;27.901.044;6.158.676;599.420;171.092.376;0;171.092.376
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2023;646.986;21.552.441;45.719.768;22.871.823;-18.191;22.853.632;0;0;0;0;0;10.144.283;68.806.259;96.311;169.819.681;0;169.819.681
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S3;C;2;SAO PAULO;SP;06/2023;250.036;3.214.784;29.627.964;28.235.392;-4.808.777;23.426.615;0;0;0;0;0;40.978.022;39.647.406;1.999.233;139.144.060;0;139.144.060
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;06/2023;253.887;2.870.632;49.779.955;64.258.105;-5.110.977;59.147.128;-14;37.042;4.016;-235;40.809;19.472.255;3.566.180;2.298.106;137.428.953;4.016;137.424.937
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2023;33.769;24.450.924;31.191.774;11.516.996;-231.261;11.285.735;0;0;0;0;0;11.933.863;39.145.629;546.639;118.588.334;0;118.588.334
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2023;1.117.178;4.399.533;39.564.042;48.094.306;-2.505.606;45.588.700;46;31.647;22.364;-1.640;52.417;9.221.377;14.426.835;1.684.570;116.054.652;22.364;116.032.287
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2023;505.521;6.635.041;23.686.113;7.954.388;-615.659;7.338.729;0;0;0;0;0;68.457.268;125.393;101.200;106.849.265;0;106.849.265
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2023;95.794;29.399.389;42.076.264;2.115.081;-6.086;2.108.995;0;0;0;0;0;21.309.526;9.229.486;95.533;104.314.988;0;104.314.988
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;06/2023;11.751;15.444;1.191.455;2.320.927;-32.009;2.288.919;0;0;0;0;0;3.035.361;79.689.351;9.819.918;96.052.198;0;96.052.198
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2023;400.387;6.517.395;13.441.233;32.324.423;-1.341.714;30.982.709;69.492;3.124.252;627.259;-26.955;3.794.048;17.111.246;1.069.613;1.113.855;74.430.485;627.259;73.803.227
