Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;09/2021;21.790.686;634.068.921;309.279.201;675.332.927;-41.892.412;633.440.515;65.294;291.926;101.261;-3.009;455.472;238.297.653;87.268.531;34.970.495;1.959.571.474;101.261;1.959.470.213
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;09/2021;42.125.310;239.502.359;519.406.934;663.425.371;-39.994.600;623.430.771;8.430.458;447.259;157.521;-243.553;8.791.685;299.961.847;156.019.947;46.634.006;1.935.872.857;157.521;1.935.715.336
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;09/2021;12.141.055;170.578.044;286.780.271;834.968.472;-36.740.834;798.227.638;0;0;0;0;0;89.542.894;109.038.687;19.657.600;1.485.966.190;0;1.485.966.190
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;09/2021;27.305.290;106.464.737;428.611.579;491.754.484;-41.726.362;450.028.123;29.154;4.546.801;1.487.401;-63.180;6.000.176;264.473.259;103.652.089;63.762.950;1.450.298.203;1.487.401;1.448.810.802
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;09/2021;15.343.853;49.299.674;254.702.070;373.604.776;-25.218.754;348.386.022;5.185;4.666.548;2.105.868;-29.025;6.748.577;186.328.489;105.237.977;19.576.900;985.623.563;2.105.868;983.517.695
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;09/2021;2.915;77.169.216;166.199.681;296.766.601;-18.574.791;278.191.810;0;0;0;0;0;30.227.839;160.193.667;12.588.103;724.573.230;0;724.573.230
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;09/2021;2.862.435;54.504.950;149.090.442;88.649.890;-2.936.509;85.713.381;0;0;0;0;0;48.008.609;11.529.422;14.298.789;366.008.028;0;366.008.028
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;09/2021;1.384.659;6.629.729;93.384.156;84.543.135;-3.210.335;81.332.800;3.968;1.308.004;449.901;-6.906;1.754.967;22.173.006;24.966.927;7.156.701;238.782.943;449.901;238.333.042
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;09/2021;1.870.241;30.012.699;43.347.170;12.152.404;-105.470;12.046.934;-147;43.843;17.073;-237;60.533;42.724.448;6.917.042;438.584;137.417.650;17.073;137.400.578
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;09/2021;257.789;6.975.162;39.469.048;57.064.120;-3.904.048;53.160.072;11;67.421;5.355;-307;72.480;15.459.015;2.094.517;2.885.610;120.373.693;5.355;120.368.338
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;09/2021;1.669.781;8.799.128;36.859.471;35.969.497;-2.544.149;33.425.348;56;42.401;27.612;-5.238;64.831;7.734.832;11.597.128;1.545.658;101.696.179;27.612;101.668.567
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;09/2021;60.914;39.922.979;35.840.239;3.009.630;-140.074;2.869.556;0;0;0;0;0;22.364.384;62.006;78.510;101.198.589;0;101.198.589
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2021;567.180;4.068.983;31.567.948;16.198.636;-21.195;16.177.441;0;0;0;0;0;5.363.161;40.361.636;100.357;98.206.707;0;98.206.707
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;09/2021;172.089;178.847;5.093.051;61.234;-36.599;24.635;0;0;0;0;0;4.639.246;68.681.542;10.727.309;89.516.718;0;89.516.718
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2021;1.263.907;7.905.888;57.261.299;8.621.009;-3.523;8.617.486;0;0;0;0;0;9.396.764;3.072.624;670.567;88.188.534;0;88.188.534
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;09/2021;35.585;22.519.080;19.345.342;7.657.837;-138.357;7.519.480;0;0;0;0;0;7.703.007;24.558.608;287.690;81.968.792;0;81.968.792
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;09/2021;295.058;3.903.065;20.694.418;8.890.823;-521.653;8.369.170;0;0;0;0;0;46.370.220;222.819;170.116;80.024.865;0;80.024.865
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S4;C;2;SAO PAULO;SP;09/2021;269.762;6.728.548;33.477.324;7.222.843;-680.921;6.541.922;0;0;0;0;0;21.621.790;3.229.792;1.566.251;73.435.390;0;73.435.390
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;09/2021;159.331;5.596.943;34.819.437;14.471.052;-775.414;13.695.638;0;0;0;0;0;4.952.533;1.057.572;254.184;60.535.639;0;60.535.639
