Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;09/2022;2.184.727.551;881.281.169;2.018.164.856;1.534.801.329;166.562.695;7.933.571;180.303.758;14,72%;19,36%;2.668;926
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;09/2022;2.127.001.170;861.621.459;1.979.174.294;1.683.809.840;147.826.876;8.226.781;173.759.731;16,72%;16,49%;3.992;631
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;09/2022;1.644.250.388;645.298.895;1.485.682.921;1.164.109.271;158.567.467;5.216.918;156.322.234;15,82%;24,84%;2.940;1.343
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;09/2022;1.561.120.938;978.560.077;1.475.744.768;1.288.243.454;85.376.170;3.590.450;129.746.827;18,41%;9,34%;3.376;922
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;09/2022;1.034.193.567;486.490.747;946.350.364;725.084.281;87.843.203;3.244.660;92.183.207;14,46%;17,55%;2.601;1.565
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;09/2022;718.890.404;307.858.856;581.821.005;180.442.913;137.069.399;9.586.343;182.357.441;35,96%;1,12%;5;0
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;09/2022;427.330.257;112.380.592;380.412.395;300.543.247;46.917.863;2.180.809;45.711.204;15,20%;27,33%;63;0
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;09/2022;249.111.660;125.203.112;232.717.492;192.550.343;16.394.168;639.185;22.266.681;12,36%;35,55%;126;4
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;09/2022;155.547.803;28.608.149;143.402.226;87.687.676;12.145.578;398.300;11.939.899;15,04%;2,59%;57;8
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2022;147.715.407;20.658.462;144.462.452;133.095.542;3.252.955;52.852;3.660.945;16,13%;2,53%;7;0
