Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;06/2023;114.440.740;174.479.040;8.028.099;630.353.016;6.499.032;693.433;934.493.360;343.528.715;39.145.707;43.469.618;76.805.001;66.941.854;63.473.412;289.835.592;100.333.607;1.668.191.274;68.007.250;409.700.186;2.145.898.710;0;179.578.457;2.325.477.167
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;06/2023;104.830.792;205.952.535;24.831.616;446.192.471;336.120;11.228.422;793.371.957;584.903.968;13.974.362;161.467.922;9.020.125;28.894.413;16.183;213.373.004;62.495.049;1.654.143.977;5.110.148;262.728.103;1.921.982.228;0;157.777.307;2.079.759.534
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;06/2023;40.151.927;353.443.312;6.621.477;222.855.282;0;17.476.836;640.548.835;277.656.227;109.308.627;8.066.582;5.718.151;0;0;123.093.361;403.177.100;1.444.475.523;1.183.570;188.740.827;1.634.399.919;0;87.505.812;1.721.905.731
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;06/2023;44.823.714;128.300.580;1.533.819;420.543.817;872.180;711.115;596.785.226;275.606.497;52.211.172;34.959.534;105.360.476;8.429.519;36.148.670;237.109.371;50.106.526;1.159.607.620;21.768.928;210.265.752;1.391.642.300;0;160.369.893;1.552.012.193
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;06/2023;39.521.799;57.672.059;4.594.192;337.287.252;298.216;214.320;439.587.838;112.388.657;39.089.611;32.589.112;35.809.956;16.301.353;25.882.957;149.672.989;90.931.709;792.581.194;31.214.529;209.546.703;1.033.342.425;0;97.392.615;1.130.735.041
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;06/2023;0;0;564.678;0;0;5.184.673;5.749.350;40.791.407;0;0;0;7.459.575;655.683;8.115.258;79.473.514;134.129.530;901.418;431.140.851;566.171.799;0;140.642.842;706.814.641
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;06/2023;6.629.146;0;5.289.779;113.746.314;0;249.687;125.914.927;98.693.590;1.812.225;15.768.071;29.103.041;11.746.345;9.478.833;67.908.516;12.657.305;305.174.338;29.556.399;71.622.444;406.353.180;0;51.396.029;457.749.209
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;06/2023;1.932.640;3.212.509;3.389.466;59.941.239;195.626;313;68.671.794;24.572.010;470.669;21.159.030;40.281.409;0;9.058.391;70.969.499;12.715.481;176.928.784;12.165.151;27.332.096;216.426.031;0;24.261.018;240.687.050
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;06/2023;7.173.486;0;530.540;57.857.829;0;208.488;65.770.342;5.085.103;0;0;5.076.182;0;265.750;5.341.932;25.353.522;101.550.899;15.580.645;55.572.625;172.704.169;0;13.105.657;185.809.826
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2023;984.762;0;127.722;25.319.071;0;12.360.425;38.791.980;51.435.085;0;185.289;4.395.317;0;15.615.788;20.196.394;33.915;110.457.374;21.800.487;28.850.526;161.108.387;0;9.983.989;171.092.376
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2023;82.354;26.873.542;15.908.041;8.672.546;0;0;51.536.483;31.916.255;0;36.885.861;6.772.522;0;0;43.658.382;24.847.452;151.958.572;513.157;13.109.251;165.580.980;0;4.238.701;169.819.681
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S3;C;2;SAO PAULO;SP;06/2023;0;0;0;79.922.897;5.989.175;1.094.151;87.006.222;693.508;0;0;110.418;0;0;110.418;264.015;88.074.163;0;42.800.707;130.874.870;0;8.269.189;139.144.060
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;06/2023;759.482;0;510.324;22.765.413;0;0;24.035.218;24.810.302;467.195;4.677.773;27.188.282;6.117.245;0;38.450.495;7.441.505;94.737.521;5.970.731;23.094.176;123.802.427;0;13.622.510;137.424.937
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2023;211.861;12.049.741;72.673.270;4.192.045;69.137;0;89.196.054;3.488.135;0;785.946;0;0;0;785.946;5.395.839;98.865.975;175;16.284.365;115.150.514;0;3.437.820;118.588.334
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2023;3.702.243;11.224.856;2.749.345;50.185.942;5.797;10.936;67.879.119;13.845.567;1.217.781;1.622.201;1.165.339;0;0;4.005.321;3.116.748;88.846.754;753.593;17.003.907;106.604.255;0;9.428.033;116.032.287
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2023;850.850;0;1.509.063;8.942.397;0;226.738;11.529.047;4.114.805;0;0;1.091.769;0;558.036;1.649.804;10.415.310;27.708.966;9.073.815;65.917.100;102.699.882;0;4.149.383;106.849.265
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2023;1.133.548;0;113.523;14.001.420;0;1.774.489;17.022.981;5.962.235;0;0;0;0;208.158;208.158;35.198.211;58.391.585;11.840.591;25.266.662;95.498.839;0;8.816.148;104.314.988
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;06/2023;0;0;0;0;16.014;0;16.014;0;0;0;0;0;0;0;7.398.689;7.414.702;0;66.719.578;74.134.280;0;21.917.918;96.052.198
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2023;1.336.609;0;432.698;19.540.573;0;13.532;21.323.412;6.796.442;1.960.701;2.580.105;17.084.017;1.930.207;0;23.555.030;6.518.448;58.193.332;652.798;8.950.771;67.796.901;0;6.006.326;73.803.227
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;06/2023;2.727.381;1.005.771;1.393.883;7.437.060;0;2.983.180;15.547.274;2.957.320;0;0;12.071;0;0;12.071;2.428.842;20.945.508;111.238;35.897.679;56.954.425;0;9.867.575;66.822.000
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;06/2023;1.890.290;0;779.151;28.471.683;3.798.057;399;34.939.581;5.024.367;269.852;507.217;752.463;0;0;1.529.533;8.906;41.502.386;13.103;10.900.912;52.416.401;0;3.283.864;55.700.265
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;06/2023;353.212;0;323.164;7.385.740;0;0;8.062.116;1.542.227;1.254.370;6.061.402;11.417.820;0;3.124;18.736.716;11.348.202;39.689.260;3.040.909;5.491.072;48.221.242;0;5.422.723;53.643.964
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;06/2023;3.122.190;1.305.803;593.250;21.698.729;0;0;26.719.971;1.727.591;6.561.770;282.394;162.027;0;0;7.006.191;38.732;35.492.485;27.996;6.968.903;42.489.384;0;7.315.639;49.805.023
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2023;25.430;0;88.591;48.763;0;0;162.784;2.530.795;689.001;6.412.542;218.558;0;0;7.320.101;23.150.230;33.163.910;1.719.434;7.402.164;42.285.509;0;5.266.159;47.551.668
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2023;1.270.329;2.582.768;0;26.571.243;31.002;4.895;30.460.238;1.379.233;5.869.302;339.673;201.454;0;0;6.410.429;347.127;38.597.027;0;5.172.543;43.769.570;0;2.408.820;46.178.389
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2023;334.386;0;214.051;25.208.266;40.538;0;25.797.242;5.599.524;2.516;116.488;1.927.573;0;1.719.772;3.766.349;616.158;35.779.273;151.599;3.569.355;39.500.227;0;4.090.323;43.590.551
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;06/2023;0;0;0;16.770.349;771.436;0;17.541.786;0;0;0;1.759.100;0;0;1.759.100;292.573;19.593.458;32.745;12.365.556;31.991.759;0;10.883.668;42.875.426
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2023;2.256.822;744.869;332.308;2.080.171;0;4.970.023;10.384.193;69.987;0;648.141;0;0;0;648.141;607.967;11.710.289;0;23.587.271;35.297.560;0;5.462.613;40.760.173
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2023;12.758;0;0;154.619;0;0;167.377;1.559.825;0;0;21.308;0;0;21.308;10.015.288;11.763.798;1.666.338;24.616.585;38.046.721;0;2.563.992;40.610.713
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2023;0;0;10.230.236;11.815.174;0;0;22.045.410;0;0;0;8.956.850;0;0;8.956.850;754.293;31.756.553;120.257;4.214.289;36.091.099;0;3.676.702;39.767.801
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2023;1.161.526;4.174.966;202.013;17.279.657;0;7.524;22.825.686;11.604.266;229.263;337.125;0;0;0;566.388;32.696;35.029.036;0;1.512.406;36.541.441;0;2.093.326;38.634.767
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2023;149.809;0;0;2.451.708;0;0;2.601.518;602.931;0;0;0;0;0;0;5.233.641;8.438.090;172.000;28.304.694;36.914.784;0;1.432.110;38.346.893
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2023;1.560.577;0;353.884;13.064.047;0;0;14.978.508;2.199.329;0;0;0;0;0;0;0;17.177.837;7.948.925;6.588.975;31.715.736;0;4.944.790;36.660.526
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2023;536.671;0;71.462;23.129.143;554.260;14;24.291.550;39.841;2.503.011;2.169.399;248.815;0;0;4.921.225;0;29.252.617;194.250;3.679.135;33.126.002;0;3.185.116;36.311.118
HSBC BI - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;06/2023;311.363;0;0;4.076.565;0;0;4.387.929;487.331;0;0;719.124;0;0;719.124;769.166;6.363.549;2.460.774;26.011.831;34.836.153;0;1.080.606;35.916.759
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2023;0;0;477.489;4.986.760;0;0;5.464.249;439.649;0;0;0;0;260.676;260.676;5.998.029;12.162.603;14.293.290;5.628.857;32.084.750;0;2.881.406;34.966.156
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;06/2023;4.349;0;0;1.708.577;0;24.669;1.737.595;2.612.086;0;0;0;0;1.561.804;1.561.804;5.469.397;11.380.882;5.441.322;10.247.474;27.069.678;0;6.479.784;33.549.462
STONE IP - PRUDENCIAL;1000084686;n1;S5;C;2;SAO PAULO;SP;06/2023;0;0;0;0;3.111.195;0;3.111.195;0;0;0;0;0;0;0;1.525.189;4.636.384;163;17.894.586;22.531.133;0;6.490.937;29.022.070
BANCO MASTER - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2023;415.380;0;145.472;23.020.423;686;0;23.581.961;563.685;335.005;0;20.822;0;0;355.827;0;24.501.473;100.024;986.238;25.587.735;0;2.200.552;27.788.287
