Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;03/2020;38.193.340;314.341.166;389.064.691;554.393.600;-43.615.358;510.778.242;7.921.963;567.954;376.783;-259.186;8.607.513;345.208.969;111.238.320;60.578.701;1.778.010.942;376.783;1.777.634.159
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;03/2020;15.176.459;503.661.432;189.537.612;600.775.675;-39.915.993;560.859.682;34.404;228.259;75.303;-3.864;334.103;205.252.726;73.059.848;33.236.185;1.581.118.047;75.303;1.581.042.743
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;03/2020;11.207.090;202.365.377;219.035.903;690.609.067;-34.182.011;656.427.056;0;0;0;0;0;87.673.021;123.243.793;14.486.222;1.314.438.462;0;1.314.438.462
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;03/2020;22.584.458;88.767.275;344.528.434;405.658.633;-36.640.164;369.018.469;49.801;4.321.972;1.415.538;-148.768;5.638.543;247.770.421;79.098.543;68.635.902;1.226.042.045;1.415.538;1.224.626.506
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;03/2020;13.974.263;55.726.270;232.634.177;310.114.561;-20.716.126;289.398.435;13.459;5.017.954;2.230.363;-38.192;7.223.584;311.024.233;72.074.426;18.905.488;1.000.960.876;2.230.363;998.730.513
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;03/2020;6.244;99.115.071;129.487.858;284.825.429;-15.266.217;269.559.212;0;0;0;0;0;37.336.813;173.949.280;8.810.137;718.264.615;0;718.264.615
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;03/2020;2.233.790;57.779.511;36.437.131;30.961.050;-1.305.841;29.655.208;0;0;0;0;0;59.485.386;901.474;12.223.421;198.715.923;0;198.715.923
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;03/2020;2.654.230;41.463.996;40.939.458;68.412.849;-2.872.175;65.540.674;10.272;1.464.327;476.402;-6.666;1.944.335;13.717.916;12.203.069;6.370.559;184.834.238;476.402;184.357.836
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;03/2020;2.026.662;25.543.537;40.256.713;10.220.211;-206.985;10.013.227;-252;74.156;18.879;-521;92.263;38.049.236;2.196.330;293.159;118.471.126;18.879;118.452.247
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;03/2020;574.087;6.165.210;37.128.822;51.210.627;-3.658.536;47.552.091;2;92.584;2.097;-1.989;92.694;12.649.750;1.009.322;2.155.784;107.327.761;2.097;107.325.665
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;03/2020;107.202;45.095.869;34.504.551;1.503.415;-3.899;1.499.516;0;0;0;0;0;9.427.485;7.574;92.908;90.735.105;0;90.735.105
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;03/2020;981.446;7.170.459;25.882.370;33.193.366;-2.551.977;30.641.389;154;67.684;38.480;-3.534;102.785;7.355.000;9.781.157;1.446.532;83.361.138;38.480;83.322.658
CIELO - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;03/2020;568.342;287.062;5.270.901;59.073;-10.691;48.382;0;0;0;0;0;4.118.178;61.683.398;11.232.000;83.208.263;0;83.208.263
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;03/2020;152.005;13.881.429;16.234.863;12.039.496;-7.276;12.032.220;0;0;0;0;0;2.907.682;21.289.273;135.780;66.633.252;0;66.633.252
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;03/2020;133.134;4.741.314;10.897.563;13.059.716;-530.923;12.528.793;0;0;0;0;0;35.857.259;196.391;162.114;64.516.568;0;64.516.568
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;03/2020;168.291;3.528.432;40.010.109;9.800.211;-539.769;9.260.442;0;0;0;0;0;5.247.836;668.124;238.230;59.121.464;0;59.121.464
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;03/2020;37.160;16.058.326;16.595.796;5.559.694;-99.765;5.459.929;0;0;0;0;0;4.548.123;13.781.462;210.964;56.691.761;0;56.691.761
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;03/2020;56.773;5.632.828;3.584.335;861.552;-5.944;855.608;0;0;0;0;0;43.161.155;1.554;8.350;53.300.604;0;53.300.604
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;03/2020;4.286.470;16.043.760;12.291.420;5.097.140;-167.743;4.929.397;0;0;0;0;0;15.550.582;5.386;106.425;53.213.440;0;53.213.440
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;03/2020;249.849;3.085.465;8.466.683;24.159.406;-1.103.195;23.056.211;0;0;0;0;0;14.919.261;49.237;25.542;49.852.247;0;49.852.247
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;03/2020;625.253;6.287.182;13.363.921;14.901.004;-265.995;14.635.008;0;0;0;0;0;13.422.850;399.346;73.483;48.807.044;0;48.807.044
