Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;12/2022;35.243.241;275.208.699;596.167.802;772.283.204;-51.321.688;720.961.516;7.683.728;251.863;86.521;-176.837;7.845.275;348.291.506;188.146.703;54.719.029;2.226.583.770;86.521;2.226.497.249
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;12/2022;18.310.240;415.665.893;426.193.256;797.198.807;-47.831.412;749.367.395;79.588;482.148;147.010;-3.405;705.341;247.392.312;111.306.107;41.232.993;2.010.173.536;147.010;2.010.026.526
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;12/2022;11.701.769;124.832.354;237.395.106;999.836.194;-45.538.770;954.297.425;0;0;0;0;0;101.809.971;140.193.733;15.177.678;1.585.408.035;0;1.585.408.035
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;12/2022;19.948.667;121.967.917;414.395.503;543.270.854;-51.703.525;491.567.329;43.794;5.664.257;2.133.881;-45.795;7.796.136;261.023.044;125.818.754;68.073.933;1.510.591.283;2.133.881;1.508.457.402
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;12/2022;14.574.575;69.877.709;218.376.716;411.154.229;-33.245.295;377.908.935;2.532;5.423.227;2.506.117;-20.746;7.911.129;240.251.270;130.464.240;25.120.322;1.084.484.895;2.506.117;1.081.978.779
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2022;134.427;35.474.011;154.817.086;305.746.270;-14.780.686;290.965.583;0;0;0;0;0;21.516.627;178.806.132;2.063.359;683.777.224;0;683.777.224
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2022;2.955.442;74.235.637;122.448.364;112.411.576;-5.267.689;107.143.886;0;0;0;0;0;88.716.453;25.509.744;17.438.983;438.448.510;0;438.448.510
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;12/2022;1.961.509;15.768.841;67.755.853;98.594.632;-4.255.415;94.339.217;22.570;1.900.600;512.319;-10.341;2.425.147;28.245.995;29.020.276;8.370.389;247.887.228;512.319;247.374.910
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2022;5.436.647;17.164.259;66.268.783;13.411.261;-87.639;13.323.622;-32;11.688;395;-749;11.303;48.027.299;18.914.164;517.693;169.663.770;395;169.663.375
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;12/2022;611.093;18.431.808;37.926.189;21.652.001;-36.331;21.615.670;0;0;0;0;0;9.416.802;62.363.784;91.074;150.456.420;0;150.456.420
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S3;C;2;SAO PAULO;SP;12/2022;428.302;1.294.285;44.923.780;20.082.470;-3.703.153;16.379.317;0;0;0;0;0;37.630.106;33.633.407;1.939.712;136.228.908;0;136.228.908
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2022;2.147.288;8.163.013;81.799.183;17.042.035;-20.583;17.021.452;0;0;0;0;0;19.352.600;5.214.347;620.050;134.317.934;0;134.317.934
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2022;247.197;1.739.171;41.202.650;62.008.362;-4.850.968;57.157.395;30;40.565;3.332;-158;43.769;18.008.944;2.571.434;2.616.084;123.586.643;3.332;123.583.311
