Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;12/2021;1.946.268.624;819.992.731;1.790.756.836;1.369.501.264;155.511.787;13.940.755;169.798.845;14,72%;16,86%;2.902;944
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;12/2021;1.918.208.804;784.950.534;1.783.685.606;1.520.773.036;134.523.198;9.968.995;165.648.211;17,76%;14,09%;3.990;690
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;12/2021;1.449.674.366;869.973.281;1.373.209.175;1.184.361.845;76.465.191;5.657.772;120.529.287;19,27%;10,12%;3.377;907
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;12/2021;1.403.055.696;609.175.572;1.255.924.011;1.050.758.413;147.131.685;9.828.916;150.236.230;15,76%;25,90%;2.978;1.425
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;12/2021;990.385.558;459.579.217;906.738.624;685.330.671;83.646.934;8.201.263;89.561.290;14,91%;15,75%;2.615;1.993
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2021;737.207.081;298.440.261;610.210.054;210.910.766;126.997.027;18.953.009;190.283.623;40,17%;6,02%;5;0
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2021;338.303.271;102.185.309;299.268.544;237.775.412;39.034.727;3.487.261;38.792.959;15,67%;31,74%;49;0
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;12/2021;234.815.331;112.114.727;219.749.725;186.154.261;15.065.607;1.022.305;21.435.790;13,66%;33,36%;121;4
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2021;133.623.217;28.961.607;123.032.761;79.660.538;10.590.455;1.071.405;10.366.266;15,31%;2,70%;57;8
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2021;120.594.131;66.665.238;108.840.356;85.931.103;11.753.775;762.498;12.209.489;15,82%;18,19%;9;29
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;12/2021;106.745.937;4.175.768;99.715.875;72.894.655;7.030.062;652.401;7.016.529;16,46%;1,03%;9;0
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;12/2021;104.604.113;41.041.975;95.555.848;79.201.000;9.048.265;404.373;9.021.832;18,42%;8,59%;517;127
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;12/2021;100.156.173;48.190;87.170.315;4.043.763;12.985.858;671.810;NA;NA%;NA%;1;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2021;88.528.521;12.844.037;82.703.668;65.623.631;5.824.853;24.262;3.696.590;14,03%;5,29%;6;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;;C;2;SAO PAULO;SP;12/2021;87.864.295;35.250.260;84.659.790;54.721.164;3.204.505;-229.247;*;*%;*%;7;0
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;12/2021;83.177.207;17.513.354;80.727.324;72.803.992;2.449.883;78.749;2.721.282;15,27%;3,21%;7;0
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;12/2021;75.564.436;16.488.608;73.090.151;62.773.714;2.474.285;103.153;2.468.789;14,49%;12,67%;8;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;12/2021;68.594.803;16.827.393;64.131.879;25.148.959;4.462.923;141.831;5.215.961;13,23%;1,76%;7;0
