Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;09/2020;1.900.366.109;690.219.962;1.758.008.558;1.320.547.234;142.357.551;4.379.090;146.896.751;13,75%;25,50%;3.009;902
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;09/2020;1.754.708.788;667.973.127;1.642.393.825;1.370.222.037;112.314.964;3.133.643;163.255.006;21,21%;13,83%;4.380;773
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;09/2020;1.473.419.557;759.239.659;1.416.132.383;1.214.541.392;57.287.174;1.773.080;100.400.338;17,81%;10,29%;3.374;787
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;09/2020;1.372.611.833;489.176.453;1.235.143.408;1.003.980.196;137.468.424;4.195.676;131.903.229;15,15%;33,09%;4.051;1.382
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;09/2020;980.295.585;397.505.988;901.353.844;644.694.036;78.941.741;3.824.693;84.660.905;15,12%;14,92%;2.789;1.842
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;09/2020;764.407.182;300.284.050;659.952.799;282.764.235;104.454.384;8.726.464;186.111.875;39,74%;5,40%;5;0
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;09/2020;249.877.879;46.454.894;223.880.067;155.850.184;25.997.812;1.001.969;26.635.597;17,51%;37,41%;22;0
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;09/2020;194.261.633;84.700.137;181.198.577;152.209.685;13.063.056;453.265;19.130.149;15,29%;34,23%;120;5
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;09/2020;119.910.311;56.173.203;109.407.729;82.207.472;10.502.583;261.467;10.563.589;15,18%;18,49%;95;63
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;09/2020;118.839.270;5.241.321;113.031.182;77.895.230;5.808.088;247.184;5.790.205;14,00%;1,42%;11;0
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;09/2020;114.521.738;20.466.053;104.200.886;53.937.199;10.320.852;355.741;10.103.197;17,95%;1,43%;87;8
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;09/2020;90.218.746;36.257.718;81.864.108;68.907.163;8.354.638;117.828;6.905.468;16,23%;8,90%;523;139
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2020;84.279.338;13.698.702;82.714.133;77.918.589;1.565.205;23.968;1.690.192;14,89%;8,09%;7;0
CIELO - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;09/2020;83.165.807;51.194;70.369.086;6.920.630;12.796.721;124.510;NA;NA%;NA%;1;0
