Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;09/2022;35.279.670;312.781.846;534.920.673;753.136.283;-45.956.515;707.179.768;7.455.915;284.149;129.305;-172.868;7.696.502;343.824.158;191.150.977;52.023.261;2.184.856.856;129.305;2.184.727.551
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;09/2022;16.773.364;537.489.114;426.844.258;772.456.905;-44.757.194;727.699.711;81.908;425.100;144.838;-2.971;648.875;261.878.247;113.879.157;41.933.283;2.127.146.008;144.838;2.127.001.170
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;09/2022;17.687.506;153.743.336;413.776.811;539.639.032;-48.162.456;491.476.576;21.698;5.504.824;2.038.923;-45.225;7.520.220;361.348.588;137.865.994;62.870.280;1.646.289.311;2.038.923;1.644.250.388
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;09/2022;10.297.970;161.113.051;244.992.447;965.515.964;-42.937.576;922.578.388;0;0;0;0;0;99.188.430;106.880.496;16.070.156;1.561.120.938;0;1.561.120.938
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;09/2022;7.017.150;74.785.883;224.053.842;402.794.232;-31.584.137;371.210.095;3.937;5.101.728;2.392.587;-20.601;7.477.651;202.414.786;125.694.350;23.932.398;1.036.586.154;2.392.587;1.034.193.567
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;09/2022;119.875;55.045.963;186.203.546;302.660.808;-15.005.608;287.655.200;0;0;0;0;0;19.492.559;168.322.159;2.051.102;718.890.404;0;718.890.404
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;09/2022;2.705.204;58.621.781;150.504.806;105.282.536;-3.809.142;101.473.394;0;0;0;0;0;62.429.507;34.963.186;16.632.380;427.330.257;0;427.330.257
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;09/2022;1.563.790;22.037.454;59.003.786;100.892.561;-4.380.805;96.511.756;35.589;1.607.861;503.940;-5.940;2.141.450;31.712.755;28.528.916;8.115.693;249.615.600;503.940;249.111.660
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;09/2022;5.087.119;16.597.875;59.244.942;13.295.328;-84.513;13.210.815;-83;14.219;409;-860;13.685;50.005.558;10.892.206;496.014;155.548.212;409;155.547.803
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2022;458.788;31.210.875;30.836.720;20.283.565;-13.903;20.269.662;0;0;0;0;0;8.008.016;56.838.548;92.798;147.715.407;0;147.715.407
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2022;839.211;8.375.453;83.087.769;16.168.104;-12.535;16.155.569;0;0;0;0;0;17.593.152;4.990.464;589.732;131.631.349;0;131.631.349
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;09/2022;173.887;1.716.648;46.748.164;60.172.001;-4.796.668;55.375.333;-204;46.262;3.407;-207;49.258;18.427.231;2.756.035;2.428.174;127.674.728;3.407;127.671.321
