Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;12/2021;44.373.125;241.601.966;485.672.684;700.992.890;-41.838.772;659.154.118;8.341.358;406.793;131.188;-220.390;8.658.949;296.190.071;164.080.874;46.668.023;1.946.399.811;131.188;1.946.268.624
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;12/2021;18.053.984;523.904.806;346.864.898;704.162.487;-42.301.950;661.860.537;74.736;316.561;110.326;-2.638;498.985;241.301.562;89.911.158;35.923.201;1.918.319.130;110.326;1.918.208.804
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;12/2021;12.370.772;130.721.741;268.359.538;858.642.756;-38.138.725;820.504.031;0;0;0;0;0;93.551.514;107.453.642;16.713.128;1.449.674.366;0;1.449.674.366
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;12/2021;20.593.343;83.066.573;413.342.023;509.982.031;-42.228.878;467.753.152;35.320;4.863.081;1.614.810;-57.535;6.455.675;247.532.979;106.108.899;59.817.862;1.404.670.506;1.614.810;1.403.055.696
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;12/2021;16.709.941;33.629.319;241.464.336;380.128.106;-25.537.323;354.590.783;4.481;4.949.801;2.259.545;-27.396;7.186.431;201.439.004;116.717.071;20.908.218;992.645.103;2.259.545;990.385.558
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2021;435.268;94.864.308;160.496.101;296.775.995;-18.465.763;278.310.232;0;0;0;0;0;28.546.540;162.512.707;12.041.924;737.207.081;0;737.207.081
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2021;3.153.592;54.128.473;102.693.535;94.474.921;-3.239.091;91.235.830;0;0;0;0;0;56.993.450;14.291.991;15.806.400;338.303.271;0;338.303.271
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;12/2021;1.838.671;4.391.902;73.291.416;87.798.296;-3.439.548;84.358.748;11.450;1.372.699;466.961;-5.588;1.845.522;30.974.633;31.227.926;7.353.473;235.282.292;466.961;234.815.331
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2021;1.151.484;22.781.582;49.633.400;12.786.411;-106.735;12.679.676;105;37.937;15.317;-1.141;52.218;40.006.253;6.878.080;455.841;133.638.534;15.317;133.623.217
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2021;241.854;6.079.979;38.944.745;57.332.216;-4.320.467;53.011.749;100;54.676;6.037;-219;60.594;16.737.850;2.553.462;2.969.933;120.600.168;6.037;120.594.131
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;12/2021;37.237;55.196.104;32.782.279;2.741.184;-141.828;2.599.356;0;0;0;0;0;15.812.552;244.240;74.168;106.745.937;0;106.745.937
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;12/2021;1.464.622;5.843.792;39.075.273;37.910.306;-2.491.660;35.418.645;12;41.541;27.001;-4.709;63.845;7.741.458;13.507.065;1.516.414;104.631.114;27.001;104.604.113
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;12/2021;346.713;187.967;5.316.239;48.190;-35.635;12.555;0;0;0;0;0;4.739.614;79.033.523;10.519.562;100.156.173;0;100.156.173
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2021;980.850;8.936.797;54.489.244;10.202.554;-6.272;10.196.281;0;0;0;0;0;9.461.176;3.780.861;683.311;88.528.521;0;88.528.521
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S4;C;2;SAO PAULO;SP;12/2021;283.743;7.734.025;37.289.957;10.599.559;-1.032.379;9.567.180;0;0;0;0;0;25.272.798;6.046.638;1.669.955;87.864.295;0;87.864.295
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;12/2021;523.703;5.767.144;8.575.025;17.339.331;-21.179;17.318.153;0;0;0;0;0;6.451.446;44.454.190;87.547;83.177.207;0;83.177.207
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;12/2021;39.883;9.162.333;22.032.798;8.697.369;-139.351;8.558.018;0;0;0;0;0;8.406.506;27.045.663;319.235;75.564.436;0;75.564.436
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;12/2021;665.682;3.095.751;16.704.611;10.264.618;-541.654;9.722.964;0;0;0;0;0;38.035.745;224.787;145.263;68.594.803;0;68.594.803
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;12/2021;311.970;3.310.566;10.488.707;27.583.232;-1.425.902;26.157.330;31.760;2.084.300;302.394;-16.310;2.402.144;18.611.658;598.270;1.057.353;62.937.998;302.394;62.635.604
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;12/2021;136.166;4.299.043;35.354.641;15.087.271;-766.694;14.320.577;0;0;0;0;0;5.009.777;918.468;263.363;60.302.034;0;60.302.034
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;12/2021;731.092;3.057.021;14.529.429;19.226.955;-386.865;18.840.089;0;0;0;0;0;10.961.055;269.345;121.332;48.509.362;0;48.509.362
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;12/2021;428.471;5.492.026;6.011.135;23.644.990;-980.716;22.664.274;0;0;0;0;0;11.486.896;70.882;43.390;46.197.076;0;46.197.076
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;12/2021;1.412.549;14.888.860;9.832.448;11.834.547;-53.256;11.781.291;0;0;0;0;0;5.496.311;5.362;673.538;44.090.360;0;44.090.360
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;12/2021;464.492;1.776.670;12.740.817;11.148.187;-416.005;10.732.182;0;0;0;0;0;7.064.676;3.032.190;684.592;36.495.620;0;36.495.620
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2021;30.444;3.972.273;4.009.077;1.410.076;-28.633;1.381.443;0;0;0;0;0;26.121.686;2.390;19.371;35.536.683;0;35.536.683
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;12/2021;254.662;12.265.363;13.367.127;5.986.076;-267.891;5.718.185;0;862;642;-1;1.503;952.135;1.024.125;348.850;33.931.950;642;33.931.307
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2021;389.914;89.190;10.903.350;15.748.311;-846.315;14.901.996;0;0;0;0;0;5.544.057;414.697;1.329.522;33.572.726;0;33.572.726
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2021;162.397;578.342;5.981.752;20.777.288;-898.505;19.878.783;0;0;0;0;0;3.082.147;1.090.943;305.413;31.079.776;0;31.079.776
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;12/2021;73.099;484.622;800.021;109.813;-5.568;104.246;0;0;0;0;0;3.138.845;22.555.687;3.747.891;30.904.411;0;30.904.411
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;12/2021;146.770;14.727.975;10.649.013;784.201;-661;783.540;0;0;0;0;0;3.568.692;366.704;35.535;30.278.228;0;30.278.228
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;S5;C;2;SAO PAULO;SP;12/2021;300.608;756.852;4.657.330;1.618.267;-1.188.302;429.965;0;27;0;0;27;1.134.916;20.028.684;2.273.591;29.581.972;0;29.581.972
BANCO ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2021;61.013;4.130.787;6.688.552;9.062.209;-701.600;8.360.609;0;0;0;0;0;5.056.742;3.263.971;1.043.989;28.605.662;0;28.605.662
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2021;1.159;1.477.133;447.378;23.395.160;-696.081;22.699.079;171;48.785;15.158;-8.274;55.839;3.200.350;91.974;35.273;28.008.185;15.158;27.993.028
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;12/2021;174.067;3.933.742;2.991.417;1.845.293;-3.909;1.841.384;0;0;0;0;0;17.808.052;14.159;34.249;26.797.071;0;26.797.071
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2021;75.723;1.930.801;10.631.360;11.224.831;-363.093;10.861.739;0;0;0;0;0;1.684.931;526.770;241.162;25.952.485;0;25.952.485
BANCO C6 - PRUDENCIAL;1000084844;b1;S4;C;2;SAO PAULO;SP;12/2021;401.634;189.867;5.197.307;10.752.373;-534.812;10.217.561;0;0;0;0;0;6.348.303;1.484.203;310.193;24.149.069;0;24.149.069
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;12/2021;178.504;3.649.285;1.450.242;327.781;-5.731;322.050;389;244.219;31.152;-12.404;263.356;17.632.937;2.155;3.749;23.502.278;31.152;23.471.126
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;12/2021;63.410;234.291;7.896.317;10.159.023;-146.532;10.012.490;1.602;932.101;298.822;-5.206;1.227.319;2.618.462;148.044;387.442;22.587.775;298.822;22.288.953
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2021;19.683;7.013.876;8.992.173;1.247.839;0;1.247.839;0;0;0;0;0;3.407.494;61;109.133;20.790.259;0;20.790.259
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;12/2021;94.018;2.800.008;3.726.947;865.760;-19.791;845.970;0;0;0;0;0;11.821.751;3.686;80.215;19.372.595;0;19.372.595
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2021;3.665;3.012.182;13.606.290;109.197;0;109.197;0;0;0;0;0;2.020.565;1.302;15.404;18.768.605;0;18.768.605
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;12/2021;348.220;1.503.597;4.102.583;9.065.934;-371.508;8.694.427;0;93.843;23.231;-5.254;111.820;3.426.363;118.543;16.270;18.321.823;23.231;18.298.592
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2021;7.106;760.522;2.109.446;13.909.459;-342.997;13.566.461;0;0;0;0;0;470.772;165.655;58.558;17.138.520;0;17.138.520
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2021;222.709;93.012;8.639.336;3.675.546;-223.181;3.452.365;0;0;0;0;0;2.406.637;346.898;146.626;15.307.584;0;15.307.584
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;12/2021;115.490;42.215;308.950;13.105.252;-599.231;12.506.020;1.556;125.141;7.690;-5.645;128.742;1.982.192;14.361;11.356;15.109.326;7.690;15.101.636
MERCADOPAGO PRUDENCIAL;1000084820;n1;S4;C;2;OSASCO;SP;12/2021;1.105.954;163.102;5.599.882;303.916;-123.427;180.489;0;0;0;0;0;2.288.569;4.814.094;419.931;14.572.022;0;14.572.022
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2021;481;1.530.878;12.176.091;0;0;0;0;0;0;0;0;393.113;7;340.372;14.440.942;0;14.440.942
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2021;2.194;599.257;107.318;11.249.517;-528.274;10.721.242;49;52.373;11.875;-241;64.057;2.891.620;18.230;10.881;14.414.798;11.875;14.402.922
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;C;3;SAO PAULO;SP;12/2021;11.919;7.643.337;2.114.105;1.762.795;-983;1.761.812;0;0;0;0;0;2.657.326;1.326;15.292;14.205.118;0;14.205.118
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;12/2021;972.605;411.081;4.742.472;7.258.896;-48.691;7.210.205;0;0;0;0;0;785.003;18.123;44.652;14.184.142;0;14.184.142
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;12/2021;10.278;0;496.740;4.333.983;-1.499.782;2.834.202;0;0;0;0;0;9.863.708;102.271;866.879;14.174.079;0;14.174.079
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;12/2021;203.391;113.168;431.013;4.130.899;-660.964;3.469.935;0;0;0;0;0;9.387.280;30.835;173.396;13.809.019;0;13.809.019
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;12/2021;144.768;204.364;1.684.741;532.143;-14.206;517.938;0;0;0;0;0;821.855;9.924.142;222.484;13.520.292;0;13.520.292
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2021;984.730;409.879;1.145.031;8.632.064;-392.504;8.239.560;0;0;0;0;0;1.165.333;195.709;416.608;12.556.850;0;12.556.850
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;12/2021;196.602;1.580.593;1.133.007;8.284.175;-196.476;8.087.699;0;0;0;0;0;649.443;689.176;182.187;12.518.707;0;12.518.707
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;12/2021;64.623;3.793.661;2.460.535;1.114.566;-1.360;1.113.206;0;0;0;0;0;4.439.608;2.512;24.156;11.898.300;0;11.898.300
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2021;109.039;90.895;4.410.073;2.950.691;-41.742;2.908.949;0;0;0;0;0;2.845.396;1.419.242;43.489;11.827.082;0;11.827.082
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;12/2021;107.430;2.760.314;4.012.719;1.041.764;-1.734;1.040.031;0;0;0;0;0;3.858.146;25.671;13.130;11.817.440;0;11.817.440
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2021;4;2.683.058;2.455.870;2.746.415;-25.797;2.720.618;0;0;0;0;0;69.786;2.736.805;21.912;10.688.053;0;10.688.053
BANCO MASTER - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2021;364.461;321.838;1.286.394;3.317.521;-96.879;3.220.642;0;0;0;0;0;4.835.366;406.144;100.271;10.535.116;0;10.535.116
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2021;36;5.422.470;3.711.939;404.903;-2.045;402.858;0;0;0;0;0;36.930;77.896;496.724;10.148.852;0;10.148.852
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;12/2021;111.747;385.042;2.587.862;5.625.389;-93.912;5.531.477;0;0;0;0;0;1.335.532;62.021;88.059;10.101.741;0;10.101.741
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2021;12.958;627.668;575.442;7.127.821;-305.484;6.822.338;229;46.474;355;-310;46.748;1.760.863;5.104;241.222;10.092.344;355;10.091.989
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2021;0;331.200;9.215.187;0;0;0;0;0;0;0;0;218.884;48;271.148;10.036.468;0;10.036.468
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;12/2021;1.057;890.365;0;8.957.074;-330.444;8.626.630;0;0;0;0;0;195.525;5.895;14.635;9.734.108;0;9.734.108
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;12/2021;3;6.885.301;1.795.508;203.931;-71;203.860;0;0;0;0;0;52.637;311.727;334.522;9.583.557;0;9.583.557
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;12/2021;35.190;0;0;6.433.667;-415.839;6.017.828;0;0;0;0;0;80.520;2.903.620;418.164;9.455.321;0;9.455.321
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2021;18;5.980.887;2.769.420;3.161;-10;3.151;0;0;0;0;0;747;2.442;180.390;8.937.055;0;8.937.055
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;12/2021;5.879;850.203;1.499.471;6.052.595;-113.015;5.939.580;0;0;0;0;0;176.914;19.211;322.109;8.813.367;0;8.813.367
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;12/2021;297;1.062.897;346.113;6.954.960;-128.761;6.826.198;-145;34.574;11.443;-306;45.566;476.856;47.667;17.504;8.823.099;11.443;8.811.656
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2021;26.411;540.182;775.479;4.009.567;-246.882;3.762.685;0;0;0;0;0;30.958;3.320.331;345.801;8.801.846;0;8.801.846
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;12/2021;21.674;150.052;56.890;8.447.771;-175.826;8.271.944;300;19.508;74;-42;19.840;169.184;885;28.254;8.718.724;74;8.718.650
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;12/2021;19.665;30.808;0;7.141.422;-124.528;7.016.894;426;1.022.424;310.958;-15.455;1.318.353;518.757;2.931;24.571;8.931.980;310.958;8.621.022
