Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;12/2022;20.738.004;11.871.078;19.727.899;18.271.119;1.010.105;133.419;1.695.554;14,66%;0,86%;8;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2022;20.697.392;19.685.164;18.734.660;17.801.640;1.962.732;125.609;2.171.794;11,09%;0,11%;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;12/2022;20.206.891;19.360.600;17.895.676;17.322.276;2.311.215;47.582;2.302.110;11,12%;0,44%;4;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2022;19.349.449;0;6.588.812;171;12.760.637;115.264;12.760.637;42,35%;2,67%;2;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2022;19.099.217;15.543.753;15.260.912;13.896.589;3.838.305;229.669;3.823.886;20,17%;1,07%;4;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;12/2022;18.554.825;10.372.810;17.456.873;14.688.504;1.097.952;5.588;1.979.876;15,81%;0,47%;14;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;3;SAO PAULO;SP;12/2022;17.521.665;2.523.956;15.044.466;7.066.646;2.477.199;198.536;2.477.199;29,42%;1,12%;2;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;12/2022;17.189.217;1.517.391;14.046.928;11.906.724;3.142.289;327.565;2.999.816;26,53%;0,38%;4;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;12/2022;16.776.982;15.898.088;13.604.644;3.679.901;3.172.337;236.073;2.392.804;16,37%;9,37%;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2022;16.341.287;5.374.188;15.472.308;13.159.577;868.979;34.607;856.830;11,39%;15,12%;5;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;12/2022;15.787.042;15.084.101;14.308.358;3.092.509;1.478.684;141.527;1.945.262;12,71%;7,34%;5;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;12/2022;15.299.867;3.349.488;14.365.822;8.868.087;934.045;83.032;907.742;16,80%;2,42%;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;12/2022;15.276.816;10.576.871;13.557.638;13.102.124;1.719.178;101.539;1.588.645;16,16%;3,82%;156;34
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2022;15.061.880;10.973.593;13.742.370;11.220.126;1.319.510;105.211;1.359.500;15,21%;22,25%;11;260
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;12/2022;14.669.636;13.626.644;12.666.342;12.480.408;2.003.294;156.695;1.985.323;14,48%;0,21%;2;0
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;12/2022;14.543.296;1.396.674;13.759.424;3.560.212;783.872;62.040;772.989;11,70%;28,92%;7;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;12/2022;14.521.592;159.558;13.659.472;348.554;862.120;53.334;458.846;15,21%;16,99%;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2022;14.057.193;4.128.103;12.875.938;11.244.013;1.181.255;4.289;845.533;11,90%;2,81%;2;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;12/2022;13.931.099;12.094.634;11.753.711;11.571.213;2.177.388;151.890;2.172.502;16,18%;3,62%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;12/2022;13.175.842;97.007;12.441.298;1.619.043;734.544;36.586;429.619;15,78%;1,08%;0;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;CAMPINAS;SP;12/2022;12.678.657;10.147.684;11.539.658;8.854.078;1.138.999;57.239;1.111.128;15,74%;42,86%;5;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;12/2022;12.467.252;7.562.312;11.447.711;10.752.430;1.019.541;77.102;1.031.550;13,81%;9,39%;22;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;12/2022;12.308.478;11.132.823;11.419.463;10.149.930;889.015;30.572;1.329.916;12,78%;2,42%;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2022;11.763.815;1.098.095;11.287.727;472;476.088;31.332;302.222;15,02%;4,07%;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;12/2022;11.412.169;5.496.908;9.142.451;7.562.536;2.269.718;264.044;2.255.239;27,60%;4,26%;0;124
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S3;I;2;RIBEIRAO PRETO;SP;12/2022;11.270.652;1.840;10.889.452;890.368;381.200;24.615;227.524;15,33%;1,20%;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;12/2022;11.242.101;7.401.635;9.048.834;8.189.798;2.193.267;146.727;2.193.260;21,20%;2,12%;0;111
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2022;11.062.767;4.270.481;3.194.068;3.001.370;7.868.700;24.107;1.404.652;31,39%;1,56%;63;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;12/2022;10.509.398;8.737.933;9.394.555;8.284.373;1.114.843;-6.480;1.030.269;13,35%;1,04%;3;0
