Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;03/2020;1.777.634.159;640.578.093;1.641.806.322;1.178.600.020;135.827.837;3.405.824;139.218.189;13,34%;27,19%;3.019;894
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;03/2020;1.581.042.743;662.095.949;1.478.656.759;1.224.429.252;102.385.984;3.235.863;139.118.327;17,80%;15,06%;4.378;838
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;03/2020;1.314.438.462;699.622.365;1.261.307.268;1.073.225.594;53.131.194;2.923.829;95.820.996;18,67%;10,96%;3.374;745
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;03/2020;1.224.626.506;476.888.730;1.095.018.810;868.066.382;129.607.697;3.386.644;120.211.913;13,93%;35,48%;4.507;1.448
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;03/2020;998.730.513;378.605.097;924.330.959;605.409.461;74.399.554;3.835.235;76.380.123;13,80%;15,67%;2.771;1.910
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;03/2020;718.264.615;285.028.691;632.863.412;249.979.678;85.401.203;5.544.454;167.014.367;35,45%;4,75%;5;0
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;03/2020;198.715.923;32.438.751;176.712.212;110.089.544;22.003.711;767.927;22.375.204;19,38%;47,35%;19;0
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;03/2020;184.357.836;75.161.143;172.093.892;145.308.530;12.263.944;497.253;17.121.509;14,12%;36,34%;120;5
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;03/2020;118.452.247;17.655.802;108.640.259;54.081.241;9.811.988;296.463;9.441.460;14,83%;1,43%;127;8
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;03/2020;107.325.665;56.211.789;97.315.390;75.302.687;10.010.275;221.272;9.926.921;14,29%;18,32%;94;0
