Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;09/2023;103.986.096;174.014.886;7.630.784;650.865.119;7.350.129;688.612;944.535.626;387.108.833;49.092.425;35.601.975;79.148.222;63.323.205;67.231.040;294.396.866;107.632.219;1.733.673.544;64.075.543;430.466.982;2.228.216.070;0;183.388.990;2.411.605.059
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;09/2023;105.030.608;206.503.685;25.766.718;450.796.165;221.954;11.309.073;799.628.204;707.605.185;14.510.284;174.967.587;9.328.739;30.249.433;36.394;229.092.437;62.124.787;1.798.450.613;4.165.790;263.159.868;2.065.776.271;0;161.043.944;2.226.820.215
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;09/2023;40.435.215;352.385.356;1.895.631;225.780.098;0;19.822.683;640.318.982;256.868.135;129.154.330;11.994.538;5.573.632;0;0;146.722.500;417.282.033;1.461.191.651;1.170.241;187.504.094;1.649.865.986;0;90.403.581;1.740.269.567
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;09/2023;42.392.663;127.330.644;2.100.514;443.565.585;893.701;820.096;617.103.204;295.782.825;49.489.205;34.857.254;108.335.860;7.819.666;37.410.144;237.912.128;50.809.659;1.201.607.817;19.881.771;209.386.888;1.430.876.475;0;161.859.742;1.592.736.217
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;09/2023;43.839.907;57.283.444;5.370.760;359.721.356;299.519;173.819;466.688.805;135.655.771;38.490.911;33.181.315;33.877.337;16.440.279;27.358.593;149.348.435;107.417.275;859.110.286;28.877.950;214.139.407;1.102.127.643;0;94.868.968;1.196.996.611
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;09/2023;0;0;736.183;0;0;4.951.253;5.687.436;45.066.556;0;0;0;2.541.314;611.251;3.152.565;79.920.846;133.827.403;405.064;437.148.245;571.380.712;0;147.958.293;719.339.005
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;09/2023;6.137.358;0;5.889.734;119.128.303;0;128.904;131.284.298;105.018.531;3.113.149;14.508.144;34.591.952;11.402.523;7.314.245;70.930.014;12.888.579;320.121.422;38.321.771;68.522.487;426.965.680;0;51.636.359;478.602.039
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;09/2023;1.794.452;3.064.265;1.608.876;62.450.687;157.331;276;69.075.886;27.013.171;448.991;18.636.058;37.919.207;0;9.180.777;66.185.034;14.509.671;176.783.762;13.464.204;28.969.242;219.217.208;0;24.727.066;243.944.275
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;09/2023;6.332.793;0;587.968;64.535.946;0;245.816;71.702.523;7.779.087;0;499;5.146.967;0;261.078;5.408.544;30.220.131;115.110.285;10.994.466;45.833.809;171.938.560;0;13.502.697;185.441.257
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2023;1.710.516;0;453.666;21.745.848;0;12.760.495;36.670.525;55.083.499;174.714;177.532;6.949.595;0;16.539.242;23.841.083;1.252.839;116.847.947;16.273.429;35.141.118;168.262.494;0;8.154.765;176.417.259
