Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;S5;I;2;SAO GABRIEL DA PALHA;ES;03/2020;168.563;0;0;288.050;3.952;460.565;0;0;36.724;0;0;0;36.724;12.229;509.518;0;198.190;707.708;0;204.322;912.030
BARIGUI - PRUDENCIAL;1000080893;b2;S4;C;2;CURITIBA;PR;03/2020;0;0;15.190;212.254;0;227.444;0;422.592;0;0;0;86.193;508.785;0;736.229;10.937;48.909;796.075;427;105.401;901.903
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;03/2020;0;0;0;0;0;0;804.358;0;0;0;0;0;0;0;804.358;0;25.531;829.889;0;67.942;897.831
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;03/2020;148.486;0;0;482.558;0;631.044;0;0;26.337;0;0;0;26.337;2.078;659.459;0;73.176;732.635;0;158.826;891.461
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S5;I;2;GOIANIA;GO;03/2020;127.382;0;0;445.238;448;573.068;0;0;27.404;0;0;0;27.404;35.000;635.472;0;18.619;654.091;0;228.171;882.262
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87900601;b3S;S4;I;2;SOLEDADE;RS;03/2020;97.894;0;44.637;312.555;4.361;459.446;0;0;0;0;0;0;0;0;459.446;0;212.911;672.357;0;209.798;882.154
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;03/2020;105.264;0;72.014;386.825;0;564.103;0;0;0;0;0;0;0;4.988;569.091;0;187.798;756.889;0;124.203;881.092
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.018;833.682;834.700;0;43.298;877.998
COOPERATIVA DE CREDITO - SICOOB CREDICOONAI;53923116;b3S;S4;I;2;RIBEIRAO PRETO;SP;03/2020;156.887;0;0;389.330;9.527;555.743;0;0;42.042;0;0;0;42.042;425;598.210;0;174.667;772.877;0;97.319;870.196
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;S5;I;2;CUNHA PORA;SC;03/2020;144.132;0;0;457.033;5.669;606.834;0;0;23.112;0;0;0;23.112;2.076;632.022;0;63.643;695.666;0;170.731;866.396
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DE MATO GROSSO – SICREDI SUL MT;26549311;b3S;S4;I;2;RONDONOPOLIS;MT;03/2020;169.434;0;4.494;340.899;87;514.913;0;0;0;0;0;0;0;6.795;521.708;0;187.096;708.804;0;155.556;864.360
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;03/2020;91.074;0;0;539.113;10.617;640.803;0;0;0;0;0;0;0;0;640.803;0;41.530;682.333;0;180.875;863.208
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;03/2020;123.857;0;47.548;346.439;922;518.766;0;0;0;0;0;0;0;4.927;523.693;0;204.370;728.063;0;132.101;860.164
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;744.524;744.541;0;111.882;856.423
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO ITAJAÍ E LITORAL CATARINENSE – SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;03/2020;182.376;0;4.456;482.009;0;668.841;0;0;0;0;0;0;0;4.962;673.803;0;56.132;729.934;0;125.835;855.769
BANCO B3 - PRUDENCIAL;1000081225;b1;S4;I;2;SAO PAULO;SP;03/2020;29.055;0;0;0;341.763;370.818;360.960;0;0;0;0;0;0;0;731.778;0;15.340;747.118;0;103.640;850.757
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;03/2020;69.378;0;9.906;377.305;12.400;468.989;0;0;0;0;0;0;0;0;468.989;0;139.863;608.852;0;231.972;840.824
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;S5;I;2;CHAPECO;SC;03/2020;75.586;0;0;648.714;3.380;727.680;0;0;0;0;0;0;0;0;727.680;0;10.090;737.769;0;97.451;835.220
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;03/2020;16.124;0;0;632.160;0;648.284;0;12.835;0;0;0;0;12.835;0;661.119;0;49.189;710.308;2.063;122.061;834.432
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;03/2020;158.994;0;88.482;156.896;369;404.742;0;0;0;0;0;0;0;20.426;425.168;0;239.142;664.309;0;167.638;831.948
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;03/2020;129.959;0;78.723;415.337;392;624.411;0;0;0;0;0;0;0;0;624.411;0;62.798;687.208;0;139.314;826.522
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;03/2020;17.160;0;0;415.700;0;432.860;7.619;0;532;0;0;0;532;0;441.011;0;96.731;537.743;0;284.951;822.693
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;2;RIBEIRAO PRETO;SP;03/2020;10.239;0;0;173.164;0;183.402;53.880;277.326;18.773;0;0;0;296.099;132.372;665.753;0;8.862;674.615;0;146.702;821.317
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;03/2020;102.996;0;24.127;370.238;11.363;508.724;0;0;0;0;0;0;0;19.476;528.200;0;126.223;654.423;0;149.431;803.854
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;S4;I;2;CAFELANDIA;PR;03/2020;121.393;0;62.111;303.261;299;487.065;0;0;0;0;0;0;0;8.168;495.232;0;172.813;668.045;0;126.897;794.943
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;03/2020;83.929;0;0;437.196;1.710;522.835;0;0;22.945;0;0;0;22.945;2.425;548.205;0;66.695;614.900;0;177.688;792.588
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;03/2020;75.880;0;66.990;326.270;635;469.775;0;0;0;0;0;0;0;14.182;483.957;0;190.772;674.728;0;116.686;791.414
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;03/2020;0;0;0;100.782;0;100.782;0;0;0;1.753;0;484.691;486.444;0;587.226;0;37.026;624.252;40.935;114.990;780.177
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;03/2020;84.705;0;51.204;238.254;2.318;376.482;0;0;0;0;0;0;0;0;376.482;0;196.254;572.736;0;205.370;778.105
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;498.363;498.363;0;120.534;618.897;0;154.232;773.130
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;03/2020;57.928;0;0;575.020;12.542;645.490;0;0;0;0;0;0;0;0;645.490;0;11.322;656.813;0;105.647;762.460
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;03/2020;122.425;0;51.464;198.371;1.564;373.824;0;0;0;0;0;0;0;2.939;376.763;0;232.417;609.180;0;152.107;761.287
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;03/2020;49.514;0;11.108;221.945;0;282.566;0;0;0;0;0;0;0;290.217;572.784;0;39.899;612.683;0;143.605;756.287
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430.396;430.396;0;315.134;745.530
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;03/2020;0;0;50.117;24.154;0;74.271;0;0;0;0;0;0;0;451.637;525.908;0;6.935;532.843;276;210.803;743.922
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;03/2020;149.781;0;0;380.252;0;530.033;0;0;0;0;0;0;0;0;530.033;0;18.659;548.692;0;193.087;741.779
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;03/2020;103.153;0;0;460.571;272;563.996;0;0;0;0;0;0;0;0;563.996;0;36.012;600.007;0;136.768;736.776
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;03/2020;0;0;0;87.092;6.278;93.369;0;0;0;202;0;490.349;490.551;0;583.920;0;30.727;614.647;0;120.804;735.450
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;03/2020;49;0;0;0;0;49;0;0;0;0;0;0;0;0;49;0;677.629;677.678;0;54.129;731.807
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;03/2020;131.801;0;0;358.326;1.939;492.067;0;0;24.925;0;0;0;24.925;1.454;518.446;0;71.214;589.660;95;134.204;723.959
RANDON - PRUDENCIAL;1000080800;b2;S4;C;2;CAXIAS DO SUL;RS;03/2020;0;0;110.860;33.850;0;144.710;0;0;0;0;0;0;0;223.185;367.896;0;162.958;530.854;923;183.477;715.253
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S5;I;2;PRUDENTOPOLIS;PR;03/2020;117.118;0;7.276;250.393;169;374.957;0;0;0;0;0;0;0;8.868;383.825;0;208.933;592.758;0;119.654;712.412
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364.579;269.069;633.648;0;78.676;712.325
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;03/2020;49.380;0;0;155.616;0;204.996;0;0;0;0;0;0;0;9.224;214.221;0;411.503;625.724;0;83.876;709.600
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;03/2020;102.562;0;0;514.258;3.424;620.245;0;0;0;0;0;0;0;0;620.245;0;5.559;625.804;0;78.661;704.465
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;03/2020;109.142;0;5.890;318.814;2.552;436.398;0;0;0;0;0;0;0;4.518;440.916;0;160.422;601.338;0;97.039;698.377
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88099247;b3S;S4;I;2;CAMPO NOVO;RS;03/2020;78.554;0;4.761;320.743;1.580;405.639;0;0;0;0;0;0;0;0;405.639;0;135.865;541.504;0;156.467;697.971
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2020;109.628;0;0;429.305;831;539.764;0;0;9.068;0;0;0;9.068;5.543;554.374;0;19.616;573.991;0;121.847;695.838
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;03/2020;168.438;0;0;231.692;0;400.131;0;0;45.495;0;0;0;45.495;74.756;520.381;0;50.086;570.467;115;120.246;690.829
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;03/2020;68.704;0;36.438;393.146;4.434;502.722;0;0;0;0;0;0;0;9.751;512.472;0;102.562;615.035;0;74.251;689.285
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;3;PONTA GROSSA;PR;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;155.035;155.035;286;29.077;184.398;0;498.513;682.910
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;03/2020;159.592;0;0;360.526;3.479;523.597;0;0;3.998;0;0;0;3.998;8.780;536.375;0;39.676;576.050;0;96.985;673.035
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;03/2020;101.969;0;1.773;382.176;118;486.037;0;0;0;0;0;0;0;0;486.037;0;94.385;580.422;0;91.784;672.206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;03/2020;137.749;0;0;270.334;0;408.083;0;0;17.552;0;0;0;17.552;0;425.635;0;137.941;563.576;0;108.608;672.184
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;03/2020;124.252;0;0;437.691;0;561.943;0;0;0;0;0;0;0;0;561.943;0;10.358;572.302;11;97.517;669.830
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;03/2020;78.241;0;7.070;161.204;1.857;248.372;0;0;0;0;0;0;0;0;248.372;0;189.842;438.214;0;226.048;664.262
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;03/2020;70.561;0;0;301.015;0;371.576;0;0;36.543;0;0;0;36.543;0;408.119;0;115.834;523.952;0;132.089;656.041
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;03/2020;78.871;0;0;377.480;4.531;460.882;0;0;12.435;0;0;0;12.435;1.309;474.627;0;75.564;550.191;0;102.654;652.845
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;03/2020;64.331;0;0;477.702;20.755;562.789;0;0;0;0;0;0;0;0;562.789;0;9.242;572.031;0;79.638;651.668
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;03/2020;72.661;0;0;373.320;5.595;451.576;0;0;41.678;0;0;0;41.678;31;493.284;0;31.860;525.144;0;124.440;649.584
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;03/2020;0;0;0;153.725;0;153.725;0;0;0;0;0;218.652;218.652;0;372.377;0;188.473;560.850;0;75.484;636.334
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;03/2020;110.283;0;0;294.486;1.841;406.610;0;0;59.316;0;0;0;59.316;0;465.926;0;86.092;552.018;31;79.204;631.253
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587.715;587.715;0;40.817;628.532
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;03/2020;100.431;0;0;430.669;0;531.100;0;0;0;0;0;0;0;12.257;543.356;0;12.869;556.225;0;71.965;628.190
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;03/2020;145.094;0;0;349.619;4.374;499.087;0;0;0;0;0;0;0;0;499.087;0;32.206;531.293;0;90.936;622.229
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;03/2020;128.041;0;7.508;291.662;1.722;428.934;0;0;0;0;0;0;0;0;428.934;0;116.760;545.694;0;75.194;620.888
WIRECARD BRAZIL;1000084875;n4;;I;2;SAO PAULO;SP;03/2020;0;0;0;0;116.883;116.883;0;0;0;0;0;0;0;0;116.883;0;290.249;407.132;0;208.062;615.194
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;03/2020;1.498;0;0;472.641;0;474.139;0;0;0;0;0;0;0;0;474.139;0;47.655;521.794;0;91.274;613.068
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;03/2020;95.707;0;16.951;240.647;1.221;354.526;0;0;0;0;0;0;0;4.074;358.600;0;160.689;519.289;0;93.427;612.716
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;286.376;286.376;0;262.698;549.074;0;62.775;611.849
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;03/2020;97.618;0;0;217.900;3.302;318.820;0;0;51.641;0;0;0;51.641;31.246;401.707;0;128.469;530.176;0;79.147;609.323
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;03/2020;35;0;0;0;0;35;0;0;0;0;0;0;0;0;35;0;578.015;578.050;0;29.350;607.401
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;03/2020;2.204;0;0;204.672;0;206.876;0;158.422;0;0;0;0;158.422;805;366.103;0;8.676;374.779;339;231.984;607.102
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;03/2020;0;0;0;5.618;0;5.618;0;0;0;0;0;417.132;417.132;0;422.750;0;71.421;494.171;3.400;108.912;606.483
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339.027;339.027;0;267.235;606.262
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481.806;481.806;0;121.569;603.375
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;03/2020;117.165;0;0;318.907;1.461;437.532;0;0;32.858;0;0;0;32.858;0;470.391;0;52.628;523.018;0;79.650;602.669
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;03/2020;115.037;0;0;160.822;0;275.858;0;0;64.366;0;0;0;64.366;25.356;365.580;0;152.939;518.519;0;82.745;601.264
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;03/2020;82.005;0;0;390.681;577;473.263;0;0;0;0;0;0;0;2.070;475.333;0;7.948;483.280;0;115.410;598.690
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;03/2020;57.191;0;36.158;119.024;1.678;214.051;0;0;0;0;0;0;0;7.936;221.987;0;174.879;396.866;0;183.061;579.927
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;03/2020;73.135;0;21.345;286.534;17;381.030;0;0;0;0;0;0;0;4.939;385.970;0;122.152;508.121;0;70.753;578.874
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376.233;376.233;0;201.354;577.587
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;03/2020;85.054;0;2.741;328.890;76;416.760;0;0;0;0;0;0;0;1.413;418.173;0;46.177;464.350;0;112.964;577.314
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;03/2020;0;0;0;7.831;128;7.959;0;0;0;0;0;0;0;0;7.959;0;498.551;506.510;0;70.525;577.035
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;03/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;71.336;71.336;13;24.118;95.466;0;475.276;570.742
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;03/2020;67.046;0;0;308.921;0;375.968;0;0;22.130;0;0;0;22.130;1.130;399.228;0;73.233;472.461;0;95.741;568.202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;03/2020;87.052;0;0;295.561;75;382.689;0;0;0;0;0;0;0;60.114;442.803;0;14.017;456.820;0;105.729;562.549
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;03/2020;93.574;0;62.110;175.933;3;331.620;0;0;0;0;0;0;0;1.983;333.602;0;142.855;476.457;0;86.017;562.474
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;03/2020;77.678;0;56.286;158.319;3.405;295.687;0;0;0;0;0;0;0;0;295.687;0;149.385;445.072;0;117.316;562.388
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;03/2020;90.755;0;0;209.621;898;301.275;0;0;52.755;0;0;0;52.755;166;354.196;0;119.681;473.877;0;76.365;550.242
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;03/2020;35.525;0;0;238.231;0;273.756;0;0;0;0;0;0;0;0;273.756;0;200.473;474.229;0;71.077;545.306
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;03/2020;79.607;0;5.091;178.031;2.311;265.040;0;0;0;0;0;0;0;0;265.040;0;146.222;411.262;0;131.847;543.109
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;03/2020;88.506;0;34.842;225.258;1.601;350.207;0;0;0;0;0;0;0;4.955;355.162;0;127.360;482.522;0;59.849;542.371
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;03/2020;75.406;0;0;360.016;5.790;441.212;0;0;0;0;0;0;0;5;441.217;0;17.387;458.604;0;78.409;537.013
