Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;12/2023;106.188.830;174.791.317;6.448.021;668.151.299;7.658.461;655.028;963.892.956;389.426.318;48.955.451;39.072.299;81.196.564;62.998.538;69.411.827;301.634.680;95.885.729;1.750.839.684;53.491.759;422.679.035;2.227.010.478;0;189.936.260;2.416.946.738
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;12/2023;108.690.515;206.915.086;23.726.731;484.737.597;239.619;11.375.386;835.684.934;580.032.022;14.760.632;183.753.790;9.611.304;28.600.680;96.929;236.823.335;62.038.075;1.714.578.365;2.509.742;271.506.969;1.988.595.076;0;163.943.154;2.152.538.231
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;12/2023;49.366.559;358.327.553;2.242.722;274.997.041;0;31.373.499;716.307.374;226.703.278;146.555.016;12.874.659;5.948.320;0;0;165.377.995;435.176.848;1.543.565.496;87;189.871.071;1.733.436.653;0;93.526.206;1.826.962.859
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;12/2023;50.453.573;131.003.553;2.354.799;442.972.584;906.920;520.883;628.212.312;299.281.834;52.115.729;40.062.691;113.214.675;7.368.582;39.992.480;252.754.156;47.227.568;1.227.475.871;13.703.330;199.618.183;1.440.797.383;0;162.573.792;1.603.371.175
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;12/2023;40.498.342;58.111.966;4.263.954;372.277.353;347.744;210.521;475.709.880;134.569.779;41.677.823;36.422.805;28.040.215;13.612.088;29.450.339;149.203.270;89.785.830;849.268.758;27.256.710;216.283.471;1.092.808.939;0;95.774.233;1.188.583.172
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2023;0;0;569.250;0;0;4.742.289;5.311.539;34.590.460;0;0;0;2.423.927;567.226;2.991.154;78.849.515;121.742.667;0;459.408.906;581.151.573;0;151.347.614;732.499.188
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2023;6.289.552;0;7.334.946;129.659.209;0;135.382;143.419.089;99.479.710;1.948.160;14.671.783;38.611.131;10.318.620;7.734.295;73.283.988;17.573.404;333.756.191;25.170.093;69.541.566;428.467.850;0;53.480.586;481.948.436
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;12/2023;2.155.059;3.365.285;1.458.552;77.226.235;154.113;284;84.359.528;45.284.978;327.907;21.967.734;42.271.778;0;9.651.372;74.218.791;17.550.017;221.413.314;9.852.265;29.957.824;261.223.404;0;27.158.775;288.382.179
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S3;C;2;SAO PAULO;SP;12/2023;0;0;0;103.381.681;7.856.616;1.362.771;112.601.068;1.022.216;0;0;1.049.484;0;0;1.049.484;1.783.879;116.456.647;240;62.309.133;178.766.020;0;11.271.364;190.037.384
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2023;1.726.206;0;556.317;28.609.236;0;14.827.478;45.719.236;56.114.885;91.875;212.614;8.205.642;0;18.506.454;27.016.585;2.191.286;131.041.993;14.963.046;30.480.853;176.485.892;0;10.499.206;186.985.098
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2023;7.790.795;0;529.488;58.279.457;0;223.738;66.823.478;5.583.601;0;0;5.998.290;0;254.301;6.252.591;30.246.152;108.905.822;12.339.457;45.136.760;166.382.039;0;12.283.598;178.665.637
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;12/2023;93.198;28.063.060;16.500.544;7.984.285;0;0;52.641.087;14.511.566;0;38.709.533;7.039.984;0;0;45.749.516;30.441.815;143.343.985;398.458;15.769.591;159.512.033;0;4.792.705;164.304.738
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2023;675.967;0;507.897;26.402.478;0;0;27.586.342;28.367.903;318.436;4.384.866;32.021.991;6.510.668;0;43.235.960;5.614.330;104.804.534;2.639.621;20.448.862;127.893.018;0;14.028.327;141.921.345
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;12/2023;105.961;12.731.564;77.933.133;4.011.723;92.932;0;94.875.313;8.162.678;0;1.027.575;0;0;0;1.027.575;6.815.824;110.881.390;639;15.664.518;126.546.546;0;4.177.532;130.724.079
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;12/2023;5.235.829;11.085.032;2.224.804;52.419.936;202.493;9.885;71.177.978;16.773.360;1.050.725;4.199.411;1.213.853;0;0;6.463.988;3.036.266;97.451.593;17.236;17.310.572;114.779.400;0;9.668.510;124.447.910
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;12/2023;1.143.292;0;125.794;23.699.601;0;1.787.252;26.755.939;4.089.105;0;0;0;0;144.251;144.251;38.304.538;69.293.833;9.829.180;22.498.024;101.621.037;0;10.010.934;111.631.971
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;12/2023;0;0;0;0;36.626;0;36.626;0;0;0;0;0;0;0;7.730.931;7.767.557;0;78.113.488;85.881.045;0;22.402.957;108.284.002
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;12/2023;965.554;0;1.531.971;8.300.659;0;204.132;11.002.315;2.823.150;0;0;796.288;0;509.741;1.306.029;10.303.563;25.435.057;9.146.429;49.745.816;84.327.302;0;3.992.946;88.320.248
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;12/2023;1.807.974;0;795.139;19.488.849;0;11.524;22.103.486;8.234.979;2.122.819;2.773.140;20.017.606;2.799.702;0;27.713.267;5.121.913;63.173.645;258.586;8.962.558;72.394.789;0;6.156.327;78.551.116
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;12/2023;2.232.214;0;315.414;35.444.011;5.440.099;486;43.432.225;5.830.312;431.011;652.139;781.034;0;0;1.864.184;0;51.126.721;10.536;21.004.777;72.142.033;0;2.898.425;75.040.458
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;12/2023;2.909.392;1.124.660;1.228.507;6.571.092;0;3.231.478;15.065.129;3.426.188;0;0;10.906;0;0;10.906;2.721.844;21.224.068;113.592;33.685.054;55.022.714;0;10.741.204;65.763.918
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;12/2023;2.619.563;1.540.604;1.647.866;28.258.686;0;0;34.066.720;1.010.794;7.898.499;48.666;146.551;0;1.326;8.095.042;107.412;43.279.967;17.084;9.313.972;52.611.023;0;7.441.436;60.052.459
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;12/2023;693.077;0;533.296;9.246.094;0;0;10.472.466;1.683.323;1.936.904;3.689.719;14.175.715;0;2.906;19.805.244;10.633.276;42.594.309;2.353.896;8.667.171;53.615.376;0;5.885.370;59.500.746
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;12/2023;0;0;980.341;25.120.196;2.135.726;0;28.236.262;5.900;0;0;2.146.065;0;0;2.146.065;190.089;30.578.316;40.945;14.469.451;45.088.712;0;10.573.823;55.662.535
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2023;1.639.061;2.624.864;769;27.201.853;90.028;8.133;31.564.707;1.941.393;7.683.646;25.810;0;0;0;7.709.456;425.762;41.641.318;0;5.571.253;47.212.571;0;2.610.112;49.822.683
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;12/2023;15.918;0;144.538;51.611;0;0;212.067;2.176.679;1.453.150;5.527.064;468.690;0;0;7.448.905;22.666.125;32.503.775;1.168.186;7.757.737;41.429.699;0;5.315.965;46.745.663
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2023;2.349.406;725.983;379.287;2.504.546;0;5.363.550;11.322.771;0;0;778.601;0;0;0;778.601;469.108;12.570.480;0;26.758.518;39.328.999;0;5.883.325;45.212.324
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2023;367.174;0;49.493;26.531.268;395;0;26.948.331;3.577.479;18.491;135.487;1.622.820;0;2.383.469;4.160.268;655.403;35.341.481;137.382;4.043.141;39.522.004;0;3.925.273;43.447.277
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2023;0;0;8.298.130;12.758.655;0;0;21.056.785;0;0;0;11.338.267;0;0;11.338.267;1.557.392;33.952.444;165.232;4.605.433;38.723.109;0;4.376.108;43.099.217
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;12/2023;1.325.505;4.220.465;243.118;16.908.040;0;7.766;22.704.894;14.405.661;339.671;340.255;0;0;0;679.925;86.609;37.877.089;0;1.382.710;39.259.799;0;2.216.351;41.476.150
STONE IP - PRUDENCIAL;1000084686;n1;S4;C;2;SAO PAULO;SP;12/2023;0;0;0;0;5.327.781;0;5.327.781;0;0;0;0;0;0;0;2.398.434;7.726.215;29;22.464.823;30.191.066;0;8.335.404;38.526.471
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2023;310.110;0;267.741;24.070.031;763.328;26.308;25.437.518;38.335;2.981.308;2.220.905;237.695;0;0;5.439.908;0;30.915.761;79.895;4.456.604;35.452.260;0;2.495.291;37.947.551
BANCO MASTER - PRUDENCIAL;1000080367;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2023;468.033;0;174.089;29.827.301;3.093;0;30.472.516;925.025;764.526;0;486.487;0;0;1.251.013;0;32.648.555;212.074;1.228.655;34.089.284;0;2.754.854;36.844.138
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;2;OSASCO;SP;12/2023;0;0;950.661;3.777.435;12.472.205;0;17.200.301;0;0;0;40.360;0;0;40.360;1.044.752;18.285.413;34.748;14.618.558;32.938.719;0;2.488.328;35.427.047
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;12/2023;1.431.402;0;446.008;14.653.831;0;0;16.531.242;3.053.764;0;0;0;0;0;0;0;19.585.006;5.002.853;3.617.391;28.205.250;0;5.246.768;33.452.017
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;12/2023;115.423;0;0;3.064.795;0;0;3.180.217;729.749;0;0;0;0;0;0;5.141.959;9.051.926;166.601;19.534.706;28.753.233;0;1.482.776;30.236.009
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;12/2023;329.089;0;0;1.762.439;0;0;2.091.528;2.802.970;20.178;7.816.723;1.744.898;0;0;9.581.799;6.245.396;20.721.694;2.778.526;2.617.796;26.118.017;0;1.209.952;27.327.968
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;12/2023;2.794;0;0;1.102.905;0;23.337;1.129.036;1.741.195;0;0;0;0;1.451.287;1.451.287;1.779.292;6.100.810;4.289.518;10.662.543;21.052.871;0;6.046.121;27.098.992
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2023;0;0;1.981.240;3.277.428;0;0;5.258.668;0;0;5.326.275;4.200.436;0;0;9.526.711;7.497.883;22.283.262;194.701;1.733.507;24.211.470;0;2.455.617;26.667.087
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;12/2023;41.338;0;20.982;1.368.375;0;0;1.430.694;4.855.726;0;90.175;0;0;0;90.175;6.439.605;12.816.199;143.543;12.607.252;25.566.994;0;1.076.554;26.643.549
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;12/2023;451.944;0;0;3.128.351;0;0;3.580.295;260.655;0;0;753.258;0;0;753.258;869.454;5.463.662;893.609;18.849.294;25.206.564;0;1.196.214;26.402.778
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2023;0;0;1.072.379;7.140.807;0;0;8.213.187;12.822;0;0;0;0;271.558;271.558;843.716;9.341.282;5.398.634;8.014.708;22.754.624;0;3.158.801;25.913.425
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2023;381;0;442.459;671.504;0;0;1.114.344;1.414.399;0;0;22.718;0;0;22.718;6.077.348;8.628.809;917.691;12.376.008;21.922.508;0;2.603.354;24.525.862
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;12/2023;167;0;0;0;0;0;167;0;0;0;0;0;0;0;0;167;0;8.360.119;8.360.286;0;15.145.726;23.506.011
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2023;90.462;0;658.792;8.850.551;0;0;9.599.805;4.046.998;1.459.153;910.358;726.894;0;0;3.096.405;5;16.743.213;2.199.505;1.761.413;20.704.132;0;984.479;21.688.611
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2023;0;0;0;78.314;0;0;78.314;0;0;0;0;0;0;0;15.482.370;15.560.683;4.485;1.431.952;16.997.120;0;4.101.322;21.098.442
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;12/2023;0;0;3.104.099;4.356.426;0;0;7.460.525;0;0;0;3.652.472;0;0;3.652.472;6.371.917;17.484.914;44.849;673.481;18.203.244;0;2.385.657;20.588.901
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;12/2023;17.203;0;0;697.741;0;0;714.944;180.407;0;0;0;0;0;0;2.270.353;3.165.704;712.089;14.140.683;18.018.476;0;1.719.936;19.738.412
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2023;641.318;155.764;549.906;12.849.354;0;2.317;14.198.659;61.788;0;30.017;117.881;0;1.001.449;1.149.347;0;15.409.794;0;2.561.051;17.970.845;0;1.594.262;19.565.107
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;CAMPINAS;SP;12/2023;207.852;0;251.141;13.077.905;0;0;13.536.898;7.523;0;0;913.694;0;0;913.694;0;14.458.115;24.469;3.455.465;17.938.048;0;1.488.516;19.426.564
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;12/2023;0;0;0;23.742;0;0;23.742;0;0;0;0;0;0;0;335.598;359.340;0;17.771.475;18.130.815;0;1.080.101;19.210.916
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2023;0;0;56.647;1.239.625;0;0;1.296.272;0;0;0;0;0;2.056.715;2.056.715;1.285.617;4.638.603;4.457.960;4.632.943;13.729.507;0;5.350.620;19.080.127
