Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;06/2023;2.325.477.167;898.222.603;2.145.898.710;1.668.191.274;179.578.457;17.061.556;192.828.432;15,13%;20,04%;2.465;1.004
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;06/2023;2.079.759.534;921.659.171;1.921.982.228;1.654.143.977;157.777.307;16.849.712;174.369.617;15,72%;17,47%;3.993;676
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;06/2023;1.721.905.731;1.061.959.865;1.634.399.919;1.444.475.523;87.505.812;4.217.933;123.110.149;16,56%;9,30%;3.375;886
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;06/2023;1.552.012.193;627.083.090;1.391.642.300;1.159.607.620;160.369.893;8.818.233;148.608.470;15,54%;24,43%;2.831;1.206
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;06/2023;1.130.735.041;502.100.867;1.033.342.425;792.581.194;97.392.615;4.556.728;91.969.797;13,46%;21,08%;2.581;1.577
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;06/2023;706.814.641;303.571.196;566.171.799;134.129.530;140.642.842;9.503.166;179.598.051;34,38%;1,11%;5;0
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;06/2023;457.749.209;103.059.550;406.353.180;305.174.338;51.396.029;4.574.469;53.311.742;15,43%;25,20%;74;0
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;06/2023;240.687.050;103.433.201;216.426.031;176.928.784;24.261.018;1.326.721;29.979.981;18,48%;26,11%;132;4
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;06/2023;185.809.826;28.999.170;172.704.169;101.550.899;13.105.657;866.333;12.873.179;14,55%;2,41%;57;8
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2023;171.092.376;24.199.458;161.108.387;110.457.374;9.983.989;107.569;8.870.548;20,24%;2,79%;8;0
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2023;169.819.681;23.280.342;165.580.980;151.958.572;4.238.701;155.645;4.265.070;15,85%;2,26%;7;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n1;S3;C;2;SAO PAULO;SP;06/2023;139.144.060;67.150.383;130.874.870;88.074.163;8.269.189;1.701.306;*;*%;*%;7;0
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;06/2023;137.424.937;71.767.312;123.802.427;94.737.521;13.622.510;611.847;11.640.154;14,65%;8,07%;7;5
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2023;118.588.334;22.526.400;115.150.514;98.865.975;3.437.820;223.205;3.384.710;14,26%;14,63%;8;0
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2023;116.032.287;51.501.014;106.604.255;88.846.754;9.428.033;439.289;8.833.666;16,07%;11,25%;501;126
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2023;106.849.265;12.826.077;102.699.882;27.708.966;4.149.383;-149.111;5.812.982;15,52%;1,24%;4;0
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2023;104.314.988;3.965.029;95.498.839;58.391.585;8.816.148;291.861;8.768.347;15,56%;1,07%;9;0
CIELO IP - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;06/2023;96.052.198;2.321.406;74.134.280;7.414.702;21.917.918;1.350.415;NA;NA%;NA%;1;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2023;73.803.227;45.231.464;67.796.901;58.193.332;6.006.326;458.863;7.006.317;14,19%;15,88%;54;0
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;06/2023;66.822.000;13.827.428;56.954.425;20.945.508;9.867.575;924.182;11.485.556;13,15%;2,52%;296;1
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;06/2023;55.700.265;37.657.918;52.416.401;41.502.386;3.283.864;-473.487;3.562.100;11,37%;15,87%;6;1
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;06/2023;53.643.964;22.984.100;48.221.242;39.689.260;5.422.723;393.312;6.592.685;14,96%;0,63%;15;0
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;06/2023;49.805.023;24.976.074;42.489.384;35.492.485;7.315.639;32.248;5.959.738;22,82%;8,11%;21;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2023;47.551.668;28.874.534;42.285.509;33.163.910;5.266.159;407.468;6.903.830;14,56%;0,27%;19;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2023;46.178.389;33.210.275;43.769.570;38.597.027;2.408.820;46.658;3.887.891;14,95%;10,60%;131;102
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2023;43.590.551;24.333.454;39.500.227;35.779.273;4.090.323;-6.496;3.044.290;12,33%;43,34%;36;0
PAGSEGURO - PRUDENCIAL;1000084813;b1;S4;C;2;SAO PAULO;SP;06/2023;42.875.426;1.532.532;31.991.759;19.593.458;10.883.668;727.215;*;*%;*%;6;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2023;40.760.173;21.021.981;35.297.560;11.710.289;5.462.613;565.925;5.357.428;13,43%;3,97%;117;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2023;40.610.713;5.407.599;38.046.721;11.763.798;2.563.992;49.849;2.535.074;21,00%;0,46%;2;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2023;39.767.801;34.386.358;36.091.099;31.756.553;3.676.702;151.156;3.846.611;11,61%;0,18%;3;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2023;38.634.767;8.829.986;36.541.441;35.029.036;2.093.326;185.242;1.889.696;14,67%;11,52%;97;59
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2023;38.346.893;1.903.148;36.914.784;8.438.090;1.432.110;39.665;1.403.269;26,42%;0,45%;2;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2023;36.660.526;1.260.995;31.715.736;17.177.837;4.944.790;403.636;4.944.790;21,15%;1,74%;3;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2023;36.311.118;18.000.306;33.126.002;29.252.617;3.185.116;-751.317;3.053.763;13,50%;5,51%;9;0
HSBC BI - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;06/2023;35.916.759;1.431.745;34.836.153;6.363.549;1.080.606;15.383;1.458.637;20,10%;6,04%;2;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2023;34.966.156;435.992;32.084.750;12.162.603;2.881.406;26.965;2.879.352;18,27%;0,84%;4;0
