Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;12/2020;46.099.226;293.222.056;484.183.494;616.688.576;-48.692.871;567.995.705;9.118.461;340.695;181.600;-366.965;9.273.791;299.880.944;137.615.922;58.700.867;1.896.972.004;181.600;1.896.790.404
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;12/2020;16.812.396;510.632.217;294.768.159;624.416.758;-42.968.298;581.448.460;17.435;241.285;86.242;-3.701;341.261;205.057.688;69.715.885;33.854.888;1.712.630.953;86.242;1.712.544.711
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;12/2020;17.034.021;213.983.886;239.568.674;780.326.480;-33.766.400;746.560.080;0;0;0;0;0;91.674.433;122.298.830;18.552.456;1.449.672.382;0;1.449.672.382
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;12/2020;22.978.342;190.604.202;352.609.994;445.665.923;-42.234.166;403.431.757;11.503;3.894.603;1.259.668;-70.468;5.095.307;210.491.745;95.102.426;67.693.123;1.348.006.896;1.259.668;1.346.747.228
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;12/2020;19.599.041;69.698.399;259.087.258;337.929.306;-23.579.763;314.349.542;7.851;4.602.341;2.140.336;-33.046;6.717.482;218.710.168;93.538.249;19.601.150;1.001.301.289;2.140.336;999.160.953
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2020;465.524;96.655.970;188.505.692;298.574.571;-18.552.406;280.022.165;0;0;0;0;0;33.340.560;168.219.708;11.132.356;778.341.975;0;778.341.975
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2020;1.710.626;51.679.357;78.515.104;47.707.682;-1.804.560;45.903.122;0;0;0;0;0;41.810.366;6.261.052;14.929.765;240.809.392;0;240.809.392
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;12/2020;1.667.898;9.327.035;87.155.399;80.972.819;-3.298.630;77.674.188;13.940;1.385.251;429.554;-3.513;1.825.231;16.630.907;17.562.342;6.940.764;218.783.765;429.554;218.354.211
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2020;491.415;9.260.156;37.238.013;53.792.865;-3.781.281;50.011.585;179;76.657;3.483;-350;79.968;15.553.922;1.609.440;2.397.377;116.641.875;3.483;116.638.393
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2020;1.456.042;15.633.430;40.840.878;12.736.405;-183.534;12.552.871;14;71.961;18.658;-449;90.184;29.307.577;3.810.710;342.453;104.034.145;18.658;104.015.487
