Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
CONFIDENCE;51671;b2;S4;C;2;SAO PAULO;SP;12/2019;0;0;0;0;71.599;71.599;0;0;0;0;0;0;0;0;71.599;337;336.998;408.934;0;123.514;532.447
BANCO PACCAR S.A.;28517628;b2;S4;I;3;PONTA GROSSA;PR;12/2019;0;0;15.021;0;0;15.021;0;0;0;0;0;0;0;0;15.021;0;11.999;27.020;0;495.945;522.965
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;12/2019;84.127;0;0;203.114;920;288.161;0;0;47.593;0;0;0;47.593;178;335.932;0;113.412;449.344;0;72.575;521.919
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;12/2019;27.659;0;0;223.935;0;251.593;0;0;0;0;0;0;0;0;251.593;0;198.060;449.653;0;68.244;517.896
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;12/2019;140.683;0;0;196.183;740;337.606;0;0;30.181;0;0;0;30.181;0;367.787;0;69.044;436.831;0;81.024;517.855
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;12/2019;73.076;0;61.402;154.024;2;288.505;0;0;0;0;0;0;0;1.959;290.463;0;138.384;428.847;0;83.893;512.740
BANCO KEB HANA DO BRASIL S.A.;2318507;b1;S4;I;3;SAO PAULO;SP;12/2019;41.885;0;0;115.592;0;157.477;0;0;0;0;0;0;0;200.910;358.387;0;8.659;367.046;0;142.434;509.480
DEUTSCHE SPARKASSEN LEASING DO BRASIL S.A. - SOCIEDADE DE ARRENDAMENTO MERCANTIL;23511655;n1;S4;I;3;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;233.427;233.427;0;215.721;449.149;0;59.514;508.663
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;12/2019;59.520;0;5.352;317.053;8.694;390.619;0;0;0;0;0;0;0;0;390.619;0;46.849;437.468;0;67.093;504.561
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;S4;I;3;SAO PAULO;SP;12/2019;59.388;0;0;327.863;855;388.106;0;0;0;0;0;0;0;0;388.106;0;8.071;396.177;310;104.898;501.385
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;472.252;472.252;0;26.528;498.780
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;12/2019;89.642;0;0;133.609;0;223.251;0;0;8.927;0;0;0;8.927;0;232.177;0;156.442;388.620;0;107.002;495.622
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;S4;I;2;PORTO ALEGRE;RS;12/2019;0;0;0;6.734;0;6.734;0;0;0;0;0;314.143;314.143;0;320.877;0;69.449;390.326;3.400;98.370;492.096
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;12/2019;38.822;0;0;332.973;2.029;373.825;0;0;0;0;0;0;0;3.128;376.952;0;26.750;403.703;0;84.010;487.712
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;12/2019;54.745;0;5.053;174.655;579;235.031;0;0;0;0;0;0;0;5.042;240.073;0;147.840;387.912;0;96.334;484.246
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;12/2019;39.227;0;5.390;172.169;3.191;219.977;0;0;0;0;0;0;0;0;219.977;0;158.948;378.926;0;103.895;482.820
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;12/2019;75.639;0;18.971;260.065;0;354.675;0;0;10.326;0;0;0;10.326;0;365.001;0;20.026;385.027;0;90.174;475.201
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;12/2019;90.671;0;0;213.709;0;304.380;0;0;31.698;0;0;0;31.698;0;336.078;0;23.938;360.015;0;114.699;474.715
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;12/2019;75.623;0;0;201.851;643;278.118;0;0;49.392;0;0;0;49.392;0;327.510;0;74.501;402.011;0;71.038;473.050
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;12/2019;94.161;0;0;273.613;28;367.802;0;0;0;0;0;0;0;760;368.561;0;46.353;414.914;0;57.728;472.642
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;12/2019;45.211;0;31.960;136.029;2.054;215.254;0;0;0;0;0;0;0;9.863;225.117;0;124.886;350.003;0;122.625;472.628
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;12/2019;104.287;0;0;162.550;0;266.837;0;0;16.681;0;0;0;16.681;9.304;292.822;0;99.664;392.485;0;78.422;470.907
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;S4;I;3;BARUERI;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;270.636;270.636;89.368;48.808;408.812;10.996;50.547;470.355
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;12/2019;86.986;0;0;141.165;283;228.435;0;0;45.956;0;0;0;45.956;26.281;300.672;0;113.622;414.293;0;55.862;470.155
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;12/2019;57.175;0;33.556;198.985;1.610;291.326;0;0;0;0;0;0;0;4.895;296.221;0;113.700;409.921;0;57.864;467.785
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;S4;I;2;BARUERI;SP;12/2019;0;0;0;0;0;0;0;0;0;28.752;0;323.450;352.201;0;352.201;0;22.106;374.307;0;89.038;463.345
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;12/2019;12.449;0;19.327;232.348;614;264.737;0;0;0;0;0;0;0;91.750;356.487;0;29.365;385.852;0;74.226;460.078
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;12/2019;119.545;0;0;91.856;0;211.401;0;0;28.280;0;0;0;28.280;21.700;261.380;0;101.052;362.433;0;97.510;459.942
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;12/2019;114.004;0;0;70.063;0;184.067;0;0;9.380;0;0;0;9.380;0;193.447;0;147.294;340.741;0;117.482;458.223
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;12/2019;26.967;0;0;327.166;41.092;395.225;0;0;0;0;0;0;0;0;395.225;0;6.192;401.417;0;55.607;457.025
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;12/2019;116.856;0;0;254.967;0;371.823;0;0;0;0;0;0;0;0;371.823;0;16.293;388.117;0;63.220;451.337
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;12/2019;61.690;0;0;266.844;3.293;331.828;0;0;0;0;0;0;0;0;331.828;0;4.825;336.653;0;112.348;449.001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;12/2019;92.922;0;0;196.094;630;289.646;0;0;0;0;0;0;0;0;289.646;0;44.101;333.747;0;110.920;444.668
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;S4;I;3;BARUERI;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;892;892;346.988;347.880;0;32.864;380.744;139;60.394;441.276
STATE STREET BRASIL S.A. – BANCO COMERCIAL;9274232;b1;S4;I;3;SAO PAULO;SP;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.967;21.967;0;415.481;437.448
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;12/2019;59.918;0;0;277.760;3.527;341.205;0;0;0;0;0;0;0;0;341.205;0;10.588;351.793;0;84.625;436.418
WIRECARD BRAZIL S.A.;8718431;n4;;I;2;SAO PAULO;SP;12/2019;0;0;0;0;114.302;114.302;0;0;0;0;0;0;0;0;114.302;0;286.120;400.421;0;32.413;432.834
BR PARTNERS;51822;b2;S4;C;2;SAO PAULO;SP;12/2019;0;0;2.350;121.183;0;123.533;39.006;8.404;0;0;0;0;8.404;0;170.944;49.152;40.504;260.600;197;169.838;430.635
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;12/2019;38.167;0;0;133.777;0;171.945;0;0;43.712;0;0;0;43.712;0;215.657;0;108.719;324.375;0;101.470;425.845
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2019;64.284;0;0;216.155;265;280.703;0;0;16.561;0;0;0;16.561;9.829;307.093;0;38.614;345.707;0;75.223;420.930
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;12/2019;46.974;0;0;174.247;1.345;222.566;0;0;16.432;0;0;0;16.432;31.851;270.849;0;93.483;364.332;0;56.570;420.902
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383.472;383.472;0;34.353;417.825
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;12/2019;87.786;0;0;241.249;0;329.034;0;0;5.305;0;0;0;5.305;485;334.824;0;30.657;365.481;0;51.068;416.549
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;12/2019;79.026;0;0;195.953;1.445;276.425;0;0;2.148;0;0;0;2.148;5.211;283.785;0;24.763;308.548;0;103.180;411.728
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;12/2019;72.779;0;0;189.607;2.142;264.528;0;0;48.494;0;0;0;48.494;0;313.022;0;44.648;357.670;0;51.928;409.598
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;12/2019;0;0;0;56.312;0;56.312;0;0;0;0;0;0;0;0;56.312;0;12.321;68.633;0;339.492;408.126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;12/2019;109.733;0;0;184.033;4;293.770;0;0;0;0;0;0;0;25;293.795;0;4.528;298.323;0;104.553;402.876
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;12/2019;66.227;0;0;226.090;1.431;293.748;0;0;0;0;0;0;0;0;293.748;0;30.216;323.965;29;76.130;400.124
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;12/2019;74.395;0;0;82.645;23;157.063;0;0;29.099;0;0;0;29.099;0;186.162;0;90.785;276.948;0;122.223;399.171
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;12/2019;27.664;0;0;306.712;0;334.375;0;0;0;0;0;0;0;0;334.375;0;8.679;343.055;0;52.428;395.482
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;12/2019;41.846;0;0;152.113;54;194.013;0;0;35.425;0;0;0;35.425;45.643;275.082;0;53.154;328.236;0;64.829;393.065
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;12/2019;20.463;0;0;76.341;0;96.804;0;0;0;0;0;0;0;0;96.804;0;232.448;329.251;0;58.621;387.872
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368.955;368.955;0;18.011;386.966
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;12/2019;39.135;0;0;219.877;6.990;266.002;0;0;17.224;0;0;0;17.224;2.443;285.668;0;44.247;329.915;0;48.250;378.165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;12/2019;75.011;0;0;174.010;12.861;261.883;0;0;14.376;0;0;0;14.376;0;276.259;0;40.223;316.482;0;58.073;374.555
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;12/2019;61.938;0;0;231.280;1.110;294.327;0;0;0;0;0;0;0;804;295.130;0;8.968;304.099;0;69.377;373.476
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;12/2019;94.028;0;0;176.093;0;270.120;0;0;0;0;0;0;0;0;270.120;0;12.648;282.768;0;87.921;370.689
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;12/2019;37.185;0;0;114.564;0;151.748;0;0;23.558;0;0;0;23.558;1.064;176.371;0;96.867;273.238;0;94.490;367.728
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS;2641032;b3S;S5;I;2;SANTA MARIA;RS;12/2019;22.505;0;17.119;279.335;648;319.607;0;0;0;0;0;0;0;0;319.607;0;4.932;324.538;0;40.518;365.057
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;12/2019;78.359;0;0;51.066;714;130.138;0;0;0;0;0;0;0;0;130.138;0;46.994;177.132;0;186.597;363.729
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;12/2019;62.200;0;0;251.488;0;313.689;0;0;0;0;0;0;0;0;313.689;0;11.657;325.346;0;37.829;363.175
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;12/2019;48.034;0;0;122.116;0;170.150;0;0;20.683;0;0;0;20.683;38.965;229.799;0;63.771;293.569;0;62.772;356.341
REPOM S.A.;65697260;n4;;I;2;BARUERI;SP;12/2019;0;0;0;0;86.991;86.991;0;0;0;0;0;0;0;0;86.991;0;188.677;275.668;0;80.278;355.946
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;12/2019;40.756;0;0;204.157;1.037;245.950;0;0;0;0;0;0;0;0;245.950;0;40.939;286.889;0;67.994;354.883
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;12/2019;62.686;0;0;105.088;0;167.774;0;0;18.885;0;0;0;18.885;100;186.759;0;84.397;271.156;0;80.343;351.499
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;12/2019;20.861;0;0;81.228;0;102.090;0;0;0;0;0;0;0;0;102.090;0;190.694;292.784;0;57.663;350.447
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR/SP/SC - CRESOL FRONTEIRA PR/SP/SC;5276770;b3S;S5;I;2;REALEZA;PR;12/2019;17.333;0;0;84.940;0;102.273;0;0;0;0;0;0;0;0;102.273;0;192.290;294.563;0;55.312;349.875
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;12/2019;35.105;0;0;166.228;34;201.367;0;0;41.297;0;0;0;41.297;1.116;243.780;0;50.622;294.402;0;54.648;349.050
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;12/2019;2.461;0;0;176.988;0;179.449;0;0;0;0;0;0;0;0;179.449;0;10.664;190.113;0;158.734;348.847
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;12/2019;54.316;0;0;147.942;2;202.260;0;0;6.663;0;0;0;6.663;20.221;229.144;0;68.240;297.385;0;50.809;348.194
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;12/2019;23.739;0;0;59.029;9.588;92.357;0;0;27.586;0;0;0;27.586;0;119.942;0;85.252;205.194;0;142.925;348.119
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;12/2019;58.671;0;0;213.106;2.343;274.120;0;0;0;0;0;0;0;14.000;288.120;0;10.045;298.165;38;49.623;347.826
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;12/2019;10.580;0;0;115.759;0;126.340;0;0;0;0;0;0;0;0;126.340;0;178.847;305.187;0;42.388;347.575
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UNICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;12/2019;55.625;0;0;162.785;53;218.463;0;0;20.114;0;0;0;20.114;0;238.576;0;68.448;307.024;0;40.045;347.069
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;12/2019;77.417;0;0;115.591;684;193.691;0;0;20.848;0;0;0;20.848;5.000;219.539;0;67.708;287.247;0;57.543;344.790
NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;52904364;n2;S4;I;2;SAO PAULO;SP;12/2019;0;0;0;0;0;0;33.150;0;0;0;0;0;0;0;33.150;0;269.985;303.135;0;41.248;344.383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;12/2019;80.741;0;0;77.193;0;157.935;0;0;34.145;0;0;0;34.145;8.352;200.432;0;103.393;303.825;0;39.013;342.838
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;12/2019;47.654;0;23.662;140.819;1.030;213.166;0;0;0;0;0;0;0;3.320;216.486;0;78.186;294.672;0;46.812;341.484
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;12/2019;66.035;0;0;88.684;0;154.719;0;0;0;0;0;0;0;0;154.719;0;16.618;171.337;21;168.223;339.581
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;12/2019;67.747;0;0;101.425;2.115;171.287;0;0;12.873;0;0;0;12.873;23.787;207.947;0;65.876;273.823;0;63.614;337.437
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;12/2019;66.013;0;0;100.089;0;166.102;0;0;3.781;0;0;0;3.781;0;169.883;0;70.775;240.657;0;95.550;336.207
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;12/2019;19.463;0;0;64.545;0;84.009;0;0;0;0;0;0;0;0;84.009;0;212.730;296.739;0;38.213;334.952
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;12/2019;51.716;0;0;230.369;0;282.084;0;0;0;0;0;0;0;817;282.901;0;11.703;294.604;0;40.012;334.617
BBC LEASING S.A. - ARRENDAMENTO MERCANTIL;1852137;n1;S4;I;3;SAO PAULO;SP;12/2019;0;0;0;0;15.959;15.959;0;0;0;0;0;125.468;125.468;0;141.427;0;163.495;304.922;0;26.500;331.422
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;12/2019;65.982;0;0;136.219;0;202.201;0;0;0;0;0;0;0;0;202.201;0;5.598;207.799;0;121.697;329.496
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;12/2019;21.997;0;0;127.615;0;149.612;0;0;0;0;0;0;0;0;149.612;0;147.414;297.025;0;32.096;329.122
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S5;I;2;JUNDIAI;SP;12/2019;0;0;0;159.154;0;159.154;0;0;0;0;0;103.882;103.882;0;263.037;0;7.187;270.224;0;55.255;325.479
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;12/2019;30.811;0;0;165.282;0;196.092;0;0;0;0;0;0;0;83.907;279.999;0;7.918;287.917;0;36.774;324.692
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;12/2019;42.493;0;0;85.742;0;128.235;0;0;15.618;0;0;0;15.618;39.936;183.789;0;63.597;247.386;3;75.251;322.640
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;12/2019;0;0;0;46.040;0;46.040;0;0;0;0;0;0;0;0;46.040;0;244.268;290.308;0;32.263;322.571
