Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;06/2020;42.851.485;356.441.078;474.636.673;580.439.683;-46.046.400;534.393.283;8.801.748;492.999;342.035;-374.836;9.261.946;305.125.783;111.974.039;105.078.018;1.939.762.306;342.035;1.939.420.271
BB;49906;b1;S1;C;1;BRASILIA;DF;06/2020;22.851.721;524.679.284;266.967.648;604.795.422;-39.570.590;565.224.832;25.106;232.578;77.801;-3.242;332.243;201.627.613;78.390.010;35.054.761;1.695.128.112;77.801;1.695.050.311
CAIXA ECONOMICA FEDERAL;360305;b1;S1;I;1;BRASILIA;DF;06/2020;16.241.848;243.578.260;258.295.205;712.138.928;-33.397.716;678.741.211;0;0;0;0;0;87.292.942;131.146.578;14.949.368;1.430.245.412;0;1.430.245.412
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;06/2020;21.519.423;155.491.524;345.632.326;421.558.636;-40.596.238;380.962.397;50.401;4.317.615;1.385.097;-107.870;5.645.243;223.704.950;92.791.406;92.934.551;1.318.681.820;1.385.097;1.317.296.723
SANTANDER;30379;b1;S1;C;3;SAO PAULO;SP;06/2020;22.602.982;49.268.028;268.762.969;321.053.061;-23.776.817;297.276.245;11.247;4.777.809;2.190.374;-41.271;6.938.160;262.810.231;73.839.421;23.859.937;1.005.357.973;2.190.374;1.003.167.598
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;I;1;RIO DE JANEIRO;RJ;06/2020;5.561;114.103.590;73.579.995;272.133.382;-16.292.957;255.840.425;0;0;0;0;0;26.122.410;177.751.982;106.533.412;753.937.375;0;753.937.375
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;06/2020;2.185.324;66.554.361;72.078.667;38.545.071;-1.665.926;36.879.145;0;0;0;0;0;63.463.831;2.680.606;11.948.818;255.790.752;0;255.790.752
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;06/2020;1.646.625;59.556.769;44.610.571;69.822.176;-3.023.871;66.798.306;2.495;1.337.119;414.261;-7.332;1.746.544;12.133.641;12.701.791;6.558.911;205.753.158;414.261;205.338.897
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;06/2020;480.626;10.080.816;46.942.041;51.569.136;-3.819.830;47.749.306;3;84.098;2.492;-1.807;84.786;13.225.513;1.596.298;2.255.500;122.414.887;2.492;122.412.395
CITIBANK;30403;b1;S2;C;3;SAO PAULO;SP;06/2020;901.766;24.200.986;41.249.679;12.977.670;-264.396;12.713.273;-234;71.120;19.256;-478;89.664;30.636.315;2.824.692;291.037;112.907.413;19.256;112.888.157
