Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;12/2019;29.813.324;229.951.273;340.941.018;490.739.209;-36.424.597;454.314.612;7.212.911;779.365;540.219;-272.914;8.259.581;280.332.516;112.094.059;111.786.405;1.567.492.788;540.219;1.566.952.569
BB;49906;b1;S1;C;1;BRASILIA;DF;12/2019;14.706.235;425.463.234;198.323.993;566.647.869;-37.751.311;528.896.558;36.366;226.650;71.705;-3.782;330.939;196.336.589;76.247.641;33.048.651;1.473.353.841;71.705;1.473.282.136
CAIXA ECONOMICA FEDERAL;360305;b1;S1;I;1;BRASILIA;DF;12/2019;13.058.016;180.434.703;213.255.599;683.657.340;-34.373.778;649.283.562;0;0;0;0;0;90.065.409;133.314.563;14.069.894;1.293.481.745;0;1.293.481.745
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;12/2019;18.707.244;58.230.763;332.227.669;376.438.381;-33.440.271;342.998.110;41.663;4.186.657;1.370.804;-160.382;5.438.742;194.654.031;103.209.546;91.231.603;1.146.697.708;1.370.804;1.145.326.904
SANTANDER;30379;b1;S1;C;3;SAO PAULO;SP;12/2019;9.870.090;43.367.493;190.988.623;281.038.261;-20.161.333;260.876.928;13.178;4.844.277;2.058.502;-33.907;6.882.049;237.907.975;81.103.187;21.397.084;852.393.430;2.058.502;850.334.928
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;I;1;RIO DE JANEIRO;RJ;12/2019;717;47.477.149;111.918.808;261.067.498;-12.972.934;248.094.565;0;0;0;0;0;29.036.412;181.537.972;121.722.705;739.788.328;0;739.788.328
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2019;1.073.636;31.382.348;60.106.873;28.485.001;-1.257.292;27.227.709;0;0;0;0;0;53.185.310;1.471.012;10.538.835;184.985.724;0;184.985.724
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;12/2019;1.436.626;35.037.686;33.197.053;66.444.012;-2.635.330;63.808.682;7.945;1.498.743;481.605;-14.257;1.974.035;14.522.652;17.133.835;6.189.695;173.300.265;481.605;172.818.660
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;12/2019;271.869;3.830.434;29.392.864;49.516.883;-3.346.584;46.170.299;32;99.166;1.521;-2.217;98.502;12.727.806;2.331.159;2.063.808;96.886.742;1.521;96.885.221
CIELO S.A.;1027058;n4;;I;2;BARUERI;SP;12/2019;59.863;0;8.065.191;0;0;0;0;0;0;0;0;3.547.826;71.563.526;10.280.682;93.517.087;0;93.517.087
