Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
ITAU;10069;b1;S1;C;2;SAO PAULO;SP;06/2021;39.203.421;214.309.270;529.864.332;627.607.618;-45.193.071;582.414.548;8.184.323;405.533;158.446;-292.836;8.455.466;290.207.914;114.021.118;94.603.132;1.873.079.201;158.446;1.872.920.755
BB;49906;b1;S1;C;1;BRASILIA;DF;06/2021;25.411.361;571.608.256;291.860.539;643.242.461;-40.832.647;602.409.814;35.764;274.213;97.431;-2.807;404.600;231.738.782;86.252.578;35.210.444;1.844.896.374;97.431;1.844.798.943
CAIXA ECONOMICA FEDERAL;360305;b1;S1;I;1;BRASILIA;DF;06/2021;12.853.793;172.737.288;283.591.154;806.806.136;-35.387.072;771.419.064;0;0;0;0;0;88.455.495;111.314.986;19.992.310;1.460.364.090;0;1.460.364.090
BRADESCO;10045;b1;S1;C;2;OSASCO;SP;06/2021;23.950.942;116.576.082;409.908.618;465.546.707;-41.352.780;424.193.928;16.621;4.065.224;1.339.356;-61.280;5.359.921;243.534.653;98.774.987;89.201.121;1.411.500.251;1.339.356;1.410.160.895
SANTANDER;30379;b1;S1;C;3;SAO PAULO;SP;06/2021;28.098.431;42.916.541;264.445.591;362.851.927;-24.001.414;338.850.513;6.733;4.531.163;2.083.946;-32.097;6.589.745;173.294.104;87.922.260;21.365.397;963.482.581;2.083.946;961.398.635
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;S2;I;1;RIO DE JANEIRO;RJ;06/2021;18.348;92.550.443;109.658.862;267.049.582;-18.521.844;248.527.737;0;0;0;0;0;20.064.571;169.616.185;115.618.270;756.054.417;0;756.054.417
BTG PACTUAL;49944;b1;S1;C;2;RIO DE JANEIRO;RJ;06/2021;4.902.237;43.690.674;140.237.256;84.526.800;-2.952.342;81.574.458;0;0;0;0;0;58.514.035;9.810.708;15.370.450;354.099.819;0;354.099.819
SAFRA;10083;b1;S2;C;2;SAO PAULO;SP;06/2021;1.515.912;8.291.970;90.195.704;80.505.223;-3.170.572;77.334.651;3.231;1.332.243;455.907;-5.552;1.785.830;20.364.736;20.994.550;6.907.891;227.391.244;455.907;226.935.337
VOTORANTIM;51011;b1;S2;C;2;SAO PAULO;SP;06/2021;289.748;7.675.031;39.527.017;55.165.908;-3.778.753;51.387.155;19;74.212;4.503;-350;78.384;16.450.503;1.103.516;2.485.333;118.996.687;4.503;118.992.184
CITIBANK;30403;b1;S2;C;3;SAO PAULO;SP;06/2021;648.002;13.594.118;44.838.022;12.238.953;-110.357;12.128.597;-152;61.168;17.432;-377;78.071;38.813.539;5.492.464;410.264;116.003.076;17.432;115.985.644
